,Geo_FIPS,Geo_TRACT,concentrated_disadvantage,commute_time,median_household_income,total_population,pop_below_18,pop_between_18_34,pop_between_34_65,pop_over_65,cars_per_home
1155,06037404000,404000,-0.22611359010676585,27.0,74333.0,4733,1074,1221,1855,583,1.093505039193729
1156,06037404100,404100,-0.9577867729292218,29.0,62127.0,6849,1710,2052,2475,612,1.556495769039323
1157,06037404201,404201,1.25172840653385,29.0,49883.0,3672,1007,1109,1327,229,0.7761904761904762
1158,06037404202,404202,-0.2722078865787258,23.0,64323.0,4058,708,2009,1061,280,1.1955098222637979
1159,06037404301,404301,-0.08618248661548678,24.0,47375.0,5448,1452,1623,1782,591,1.1306228373702423
1160,06037404302,404302,-0.26248549112099984,31.0,73452.0,2190,457,723,778,232,1.5201511335012594
1161,06037404401,404401,-0.2899304103104928,30.0,65284.0,3790,991,1067,1338,394,1.1905829596412556
1162,06037404402,404402,0.2912069879673887,30.0,57965.0,4947,1098,1267,2038,544,1.151685393258427
1163,06037404501,404501,-0.13112405233040456,29.0,52917.0,2684,805,711,1019,149,1.0153005464480875
1164,06037404503,404503,-0.7571109779029945,31.0,64583.0,2721,611,782,1017,311,1.190899001109878
1165,06037404504,404504,-0.16992824288531072,27.0,45927.0,4595,1070,1386,1750,389,0.5739419876367094
1166,06037404600,404600,0.12231313559943775,26.0,59375.0,1405,361,342,512,190,1.2633744855967077
1167,06037404701,404701,-0.47909623757474185,31.0,64946.0,5650,1467,1405,2119,659,1.3257142857142856
1168,06037404702,404702,-0.286438019533557,33.0,49646.0,5812,1626,1388,2269,529,0.8196097096620657
1169,06037404703,404703,0.9300705101262798,32.0,42500.0,3154,948,983,964,259,1.2523364485981308
1170,06037404801,404801,-1.1676311982935432,35.0,51625.0,8226,2024,2180,3033,989,1.207225630538514
1171,06037404802,404802,-0.039247917603821875,37.0,58365.0,4768,1192,1340,1658,578,0.9490407673860911
1172,06037404803,404803,-0.27025940594473374,30.0,58897.0,1787,382,396,798,211,1.1270358306188926
1173,06037404901,404901,-0.6610116254366247,36.0,68442.0,5722,1373,1358,2282,709,1.458864426419467
1174,06037404902,404902,-0.27475548342826506,32.0,73015.0,4153,982,1083,1469,619,1.3572009764035802
1175,06037404903,404903,-0.6742889019011756,31.0,59091.0,2659,681,699,1028,251,1.1357894736842105
1176,06037405001,405001,-0.9637207356640136,33.0,81131.0,6116,1392,1599,2405,720,1.98842169408897
1177,06037405002,405002,-0.4089316460573426,30.0,64181.0,3089,706,912,1101,370,1.71815107102593
1178,06037405101,405101,-0.7017617938968082,30.0,74844.0,5748,1208,1783,2022,735,1.6749394673123488
1179,06037405102,405102,0.1491523066171002,30.0,45792.0,4559,997,1207,1821,534,0.6605263157894737
1180,06037405201,405201,0.5711843559184013,28.0,55230.0,4957,1112,1337,1981,527,0.7574025974025974
1181,06037405202,405202,0.037393092388129545,29.0,66345.0,4833,1010,1321,1859,643,1.2321724709784412
1182,06037405203,405203,-1.2313235291871851,30.0,75862.0,3668,800,1058,1314,496,1.6750232126276694
1183,06037405301,405301,-0.14412520600453455,29.0,68715.0,3501,967,775,1388,371,0.9091520861372813
1184,06037405302,405302,-0.6725100882589237,28.0,63966.0,5689,1332,1400,2209,748,1.0013805798435342
1185,06037405400,405400,-0.2502343357284016,33.0,84205.0,4899,1079,1272,1923,625,1.649469964664311
1186,06037405500,405500,-0.8050155299886423,30.0,80266.0,6689,1618,1453,2784,834,1.41852487135506
1187,06037405600,405600,-0.8977331075298305,39.0,87786.0,5724,1279,1359,2130,956,1.3252895752895753
1188,06037405701,405701,-0.922677681229471,35.0,96276.0,4103,1201,875,1736,291,1.445480631276901
1189,06037405702,405702,-0.6340856357931789,34.0,70100.0,5058,1194,1248,2048,568,1.1447638603696098
1190,06037405800,405800,-0.4751019442262073,36.0,73459.0,5882,1435,1564,2227,656,1.5418741511996379
1191,06037405900,405900,0.27147133218415026,35.0,66250.0,4027,924,1072,1394,637,0.8919614147909968
1192,06037406000,406000,-0.41903445063076,30.0,79694.0,5188,1181,1156,2109,742,1.3285568065506652
1193,06037406101,406101,-0.26215998413678404,31.0,64375.0,3110,685,609,1400,416,0.48348813209494323
1194,06037406102,406102,0.1068790987120313,32.0,53530.0,5946,1398,1758,2234,556,0.5882199635131613
1195,06037406200,406200,0.17372362348031364,35.0,44976.0,5860,1368,1352,1995,1145,0.5885657633840052
1196,06037406300,406300,-0.4545943711442589,41.0,97375.0,5842,1130,1466,2199,1047,1.6032786885245902
1197,06037406402,406402,-0.9540901830273892,37.0,113317.0,2289,560,474,877,378,1.8670694864048338
1198,06037406411,406411,-0.9698658344034046,39.0,81250.0,2231,457,591,925,258,1.1987860394537178
1199,06037406412,406412,-1.1194921705114171,37.0,97857.0,2479,512,485,1029,453,1.266355140186916
1200,06037406500,406500,-0.7442532548631104,36.0,81250.0,6376,1422,1602,2538,814,1.0975903614457831
1201,06037406601,406601,0.013237992954335184,38.0,87083.0,5676,1316,1350,2214,796,1.6612702366127023
1202,06037406602,406602,-0.7752988333859904,31.0,82569.0,5423,1132,1268,2244,779,1.6776556776556777
1203,06037406701,406701,-0.8365046863899619,32.0,83750.0,3105,590,863,1216,436,1.3271812080536913
1204,06037406702,406702,-0.7166270625219868,34.0,78628.0,5977,1285,1444,2273,975,0.9917287014061208
1205,06037406800,406800,-0.4569442669300758,27.0,85081.0,4661,900,1107,1859,795,1.3477970627503337
1206,06037406901,406901,-0.42369261416269743,34.0,64186.0,4763,1212,1185,1661,705,1.038888888888889
1207,06037406902,406902,0.3855448524427635,34.0,61364.0,3663,859,917,1347,540,1.6056872037914691
1208,06037407001,407001,0.5254026237264523,34.0,72699.0,6424,1449,1933,2354,688,2.0824675324675326
1209,06037407002,407002,0.05777595942643649,31.0,62813.0,3606,738,873,1406,589,2.0076754385964914
1210,06037407101,407101,-0.3609586313331484,31.0,65043.0,4943,1337,1254,1729,623,1.1014584654407102
1211,06037407102,407102,-0.8331965825802686,30.0,71771.0,5687,1213,1549,2296,629,2.0363288718929256
1212,06037407200,407200,0.2508158777418559,30.0,60539.0,7273,1824,1797,2768,884,1.3919501677048396
1213,06037407301,407301,-0.19438906555846294,33.0,83140.0,4941,928,1322,1975,716,2.0274536719286202
1214,06037407302,407302,0.5738540766607001,28.0,66914.0,3609,813,983,1332,481,1.9103982300884956
1215,06037407400,407400,-0.5438394602268084,34.0,93098.0,1944,313,473,868,290,1.4873817034700316
1216,06037407501,407501,-0.16036616879564136,30.0,62000.0,4570,1221,1199,1720,430,1.3134839151266255
1217,06037407502,407502,-0.37666810395467426,31.0,76351.0,4127,977,1152,1630,368,1.989010989010989
1218,06037407601,407601,0.6397590335518138,24.0,44000.0,4257,1165,1255,1597,240,0.934997098084736
1219,06037407602,407602,0.0439269510103846,29.0,65573.0,3980,925,1055,1520,480,1.5059952038369304
1220,06037407701,407701,0.5960030127890166,33.0,40929.0,4971,1320,1451,1577,623,0.8183352080989876
1221,06037407702,407702,-0.3844869460720765,38.0,75518.0,6920,1592,2060,2397,871,1.4934751087481875
1222,06037407801,407801,-0.24615702728677277,29.0,83355.0,5976,1399,1624,2222,731,2.0742767787333856
1223,06037407802,407802,-0.7622203770739675,29.0,83413.0,3596,670,1081,1383,462,1.6459977452085681
1224,06037407900,407900,-0.3693276408274123,35.0,93074.0,6671,1465,1507,2791,908,2.15440414507772
1225,06037408003,408003,-0.5746566410838143,31.0,100288.0,4642,530,1658,1712,742,1.4383301707779885
1226,06037408004,408004,-0.6306813025565894,38.0,71971.0,2486,605,619,1026,236,0.6591093117408907
1227,06037408005,408005,-0.8604977270614784,32.0,105640.0,5110,1223,1087,2089,711,1.2404343329886247
1228,06037408006,408006,0.024310276888322695,32.0,70217.0,3452,765,874,1303,510,0.6720569210866753
1229,06037408133,408133,0.3886078068267739,35.0,66458.0,5502,1257,1583,2069,593,0.8075040783034257
1230,06037408134,408134,-0.1431586817021072,40.0,91736.0,2783,434,746,1049,554,1.7323340471092077
1231,06037408135,408135,-0.6324349473066472,36.0,90347.0,3948,844,877,1774,453,1.1190751445086706
1232,06037408136,408136,-0.6442480090380119,37.0,76799.0,3745,786,755,1640,564,1.4936507936507937
1233,06037408137,408137,0.6685883088433175,37.0,70476.0,4291,993,1246,1523,529,0.7912962096396818
1234,06037408138,408138,0.46611932505908343,34.0,52939.0,5558,1537,1348,2098,575,1.2775963422599608
1235,06037408139,408139,-0.07425421270134823,29.0,63021.0,4404,1152,1089,1609,554,1.7412982126058325
1236,06037408140,408140,0.7142154907614316,28.0,62524.0,3918,1127,1096,1324,371,1.5779153766769867
1237,06037408141,408141,-0.5128101434534963,29.0,75417.0,5627,1341,1581,2039,666,1.9914101646385112
1238,06037408202,408202,-0.7369561353834375,35.0,65600.0,2004,461,539,808,196,1.4315286624203822
1239,06037408211,408211,-0.6044872645055509,29.0,55476.0,6064,1196,1631,2296,941,0.9595775673707211
1240,06037408212,408212,0.0308012375476059,32.0,75870.0,5285,1024,1235,2088,938,1.301944106925881
1241,06037408301,408301,0.20475300179389772,28.0,65662.0,5561,1307,1454,2094,706,1.5705445544554455
1242,06037408302,408302,-1.5980648653583078,34.0,92955.0,4122,920,812,1800,590,1.7166257166257166
1243,06037408303,408303,0.2922756386534341,39.0,72049.0,4396,763,1403,1414,816,1.1377810007251632
1244,06037408401,408401,-0.6336812246700679,31.0,76328.0,4629,1040,993,1839,757,1.2497116493656286
1245,06037408402,408402,-1.0483231132590443,38.0,86991.0,6468,1112,1481,2659,1216,1.3552769070010449
1246,06037408501,408501,-0.16593877052276532,33.0,58276.0,2922,531,900,1085,406,1.2706976744186047
1247,06037408503,408503,-1.7006385084945916,38.0,128971.0,6619,1248,1072,2808,1491,1.784780578898226
1248,06037408504,408504,-0.657600282695312,34.0,85357.0,5044,1113,1319,1905,707,1.1729879740980573
1249,06037408505,408505,-1.3412985821196495,34.0,111731.0,2524,434,536,979,575,1.735781990521327
1250,06037408623,408623,-0.7609600264400608,33.0,72474.0,3217,632,566,1262,757,0.9543307086614173
1251,06037408624,408624,-0.5380448871214153,37.0,85893.0,3174,480,564,1494,636,1.3367786391042205
1252,06037408625,408625,-1.3257899923984102,39.0,89798.0,4188,943,629,1704,912,1.3592423252775963
1253,06037408626,408626,-1.042936030023104,36.0,80938.0,4231,664,927,1678,962,1.065356004250797
1254,06037408627,408627,-1.248540986506338,36.0,101492.0,3213,420,674,1323,796,1.8757115749525617
1255,06037408628,408628,-1.120844171385012,33.0,65643.0,5396,865,1058,2237,1236,0.8925385239253852
1256,06037408629,408629,-1.2157116200093894,37.0,91938.0,2869,527,468,1307,567,1.5106382978723405
1257,06037408630,408630,0.31701624618969154,33.0,70000.0,2463,619,691,845,308,1.8330781010719754
1258,06037408631,408631,-0.44697931700335225,37.0,73750.0,5253,1092,1388,2145,628,1.2911392405063291
1259,06037408703,408703,-1.7202938037019289,37.0,113750.0,6525,1006,1406,3035,1078,1.7326596233348646
1260,06037408704,408704,-0.7631996623541171,26.0,45000.0,3305,585,618,1165,937,0.8432320441988951
1261,06037408705,408705,-0.9970226113088928,34.0,68125.0,5463,836,1208,2326,1093,1.0312655086848634
1262,06037408706,408706,-0.7268956741161268,33.0,123977.0,1839,303,398,786,352,1.6148007590132827
1263,06037408722,408722,-0.9479978626176383,31.0,83281.0,4367,631,1348,1704,684,1.8610747051114023
1264,06037408723,408723,-0.8023117497918681,30.0,66607.0,3032,479,766,1243,544,1.4189837008628956
1265,06037408724,408724,0.07943895980108157,23.0,37829.0,5488,1708,1741,1748,291,0.4405825885468388
1266,06037408800,408800,1.007864783536879,26.0,44500.0,4111,821,1746,1258,286,0.4026923076923077
1267,06037430002,430002,0.48382996347313895,32.0,66760.0,6711,1279,1475,2708,1249,0.5603000577034045
1268,06037430003,430003,-0.5058351574711202,34.0,112155.0,4849,768,922,2261,898,1.164124466137889
1269,06037430101,430101,-0.07148032354784173,27.0,49688.0,5304,1199,1200,1694,1211,0.45803601766904517
1270,06037430102,430102,-0.44730794164857957,28.0,68750.0,4849,938,1239,2005,667,1.6176853055916776
1271,06037430200,430200,-0.8019874192401076,36.0,117000.0,1092,130,230,358,374,1.4631956912028725
1272,06037430301,430301,-1.329424320932981,31.0,118932.0,4386,749,696,2020,921,1.1962134251290877
1273,06037430302,430302,-0.9656196505295878,30.0,78971.0,5699,1218,1090,2555,836,0.6416884816753927
1274,06037430400,430400,-1.1864741976144644,31.0,133846.0,4729,1166,613,2019,931,1.1944903581267217
1275,06037430501,430501,-1.0641498506475637,28.0,118750.0,3800,628,368,1729,1075,0.8863636363636364
1276,06037430502,430502,-0.5282581048505803,31.0,82049.0,7206,1378,1024,3460,1344,0.36989342806394315
1277,06037430600,430600,-1.6314322367838303,28.0,126500.0,4456,906,701,1952,897,1.5077495350278984
1278,06037430701,430701,-1.1840200878992941,36.0,84107.0,5641,1254,1095,2376,916,0.7931703531237874
1279,06037430721,430721,-0.713075287422302,32.0,75375.0,3519,869,393,1649,608,0.3446327683615819
1280,06037430723,430723,-0.4478174155106654,32.0,74297.0,4274,997,908,1881,488,0.39600920951650037
1281,06037430724,430724,-0.06473548018609078,29.0,54868.0,4836,1105,822,2208,701,0.3302114803625378
1282,06037430801,430801,-0.37508380743031916,33.0,90189.0,6792,1797,1076,3261,658,0.376588267099216
1283,06037430802,430802,-0.5421530163918298,37.0,102961.0,4534,923,920,1810,881,1.1940119760479042
1284,06037430803,430803,-1.3687664488984355,27.0,96384.0,5515,1121,990,2261,1143,1.2706964520367936
1285,06037430901,430901,-0.25368933148874234,30.0,65380.0,4597,1049,1164,1787,597,0.47080699144663446
1286,06037430902,430902,-0.10128788971385053,35.0,83497.0,4743,823,1310,2050,560,0.7853323147440795
1287,06037431001,431001,0.2478659259493864,32.0,64510.0,7412,1712,1793,3208,699,0.48601319081191724
1288,06037431002,431002,-0.21384733731373137,29.0,46042.0,3120,568,648,1186,718,0.7683557394002068
1289,06037431100,431100,-0.5172165611421475,34.0,78190.0,7087,1735,1411,3321,620,0.9951559188616409
1290,06037431200,431200,-0.07263730065955383,30.0,65750.0,6428,1373,1955,2403,697,1.48583984375
1291,06037431300,431300,-0.7737194945088451,27.0,91116.0,2722,542,707,1109,364,1.1707964601769911
1292,06037431400,431400,-0.95272475153821,29.0,89375.0,4234,800,800,1911,723,1.1848428835489833
1293,06037431501,431501,0.00070209613386179,35.0,50938.0,4718,919,855,1976,968,0.5568425568425568
1294,06037431502,431502,-0.8692569193118859,33.0,58715.0,4387,1089,995,1648,655,0.772100153295861
1295,06037431600,431600,-0.7898592752781471,29.0,112617.0,4246,810,713,1577,1146,1.3746786632390746
1296,06037431700,431700,-1.2677335144238706,31.0,106957.0,6425,1279,994,2620,1532,1.06
1297,06037431800,431800,-0.5849070676423377,33.0,73393.0,5959,1117,947,2558,1337,0.8482242990654205
1298,06037431900,431900,-0.49554537917399816,26.0,44375.0,4422,951,969,1872,630,0.7342908438061041
1299,06037432000,432000,-1.437615697111881,32.0,64167.0,7822,1724,1150,3235,1713,0.5167727009832273
1300,06037432101,432101,-0.8447315798292728,32.0,81536.0,4072,790,763,1752,767,0.8609000584453536
1301,06037432102,432102,-1.64526485895463,34.0,83628.0,5751,1292,943,2504,1012,1.1849217638691323
1302,06037432201,432201,-0.392575197860426,32.0,45625.0,4409,907,885,1720,897,0.7063938618925831
1303,06037432202,432202,-1.0032799730848299,29.0,50583.0,4245,906,889,1664,786,0.7697756788665879
1304,06037432300,432300,-0.36347940262922546,27.0,52668.0,4120,905,1211,1457,547,0.9738520408163265
1305,06037432401,432401,-0.555791907930256,35.0,50463.0,3691,740,807,1527,617,0.7731543624161074
1306,06037432402,432402,-0.4024830746086416,29.0,58421.0,7182,1688,1663,2727,1104,0.9673613841918993
1307,06037432500,432500,-0.22794170330980518,31.0,65143.0,8499,1635,2167,3268,1429,1.04745269286754
1308,06037432601,432601,-0.2029235922783266,32.0,59069.0,7281,1430,2050,2831,970,1.1264055835595193
1309,06037432602,432602,-0.37563737180679624,34.0,63352.0,4940,1033,1309,2042,556,1.2155963302752293
1310,06037432700,432700,0.18988619728990114,32.0,43787.0,5853,1835,1340,1939,739,0.8414161008729389
1311,06037432801,432801,-0.19899280131734404,29.0,23600.0,2671,446,631,753,841,0.5537993920972645
1312,06037432802,432802,0.9242627165680161,32.0,39634.0,5242,1367,1635,1872,368,0.44590417310664604
1313,06037432901,432901,-0.7119032923120461,29.0,56250.0,3938,729,1001,1633,575,0.844200807847663
1314,06037432902,432902,-1.0538928416063549,26.0,78750.0,3380,597,706,1396,681,1.5471349353049908
1315,06037433101,433101,-0.10671111076413892,32.0,41893.0,2360,409,480,991,480,1.0975877192982457
1316,06037433102,433102,0.6260967704570284,28.0,37250.0,4536,907,1328,1744,557,0.7461928934010152
1317,06037433200,433200,0.11719823425331938,27.0,46164.0,6270,1455,1518,2364,933,0.8335251246643651
1318,06037433302,433302,-0.7931382820983127,29.0,34333.0,1573,435,319,627,192,0.6783625730994152
1319,06037433304,433304,-0.24381695554389607,30.0,44783.0,5505,1214,1648,2014,629,0.8120300751879699
1320,06037433305,433305,0.3031809548639074,31.0,48953.0,4680,1114,1120,2047,399,0.7338489535941766
1321,06037433306,433306,-0.37236020677563897,31.0,55211.0,3322,861,723,1347,391,0.9677926158680282
1322,06037433307,433307,0.41407648055169805,35.0,52917.0,3207,708,840,1320,339,0.7766323024054983
1323,06037433401,433401,-0.09977129053822306,31.0,46929.0,3224,789,911,1140,384,1.205733558178752
1324,06037433402,433402,-0.13702225594158252,29.0,46094.0,4502,1108,1064,1902,428,0.3481998925308974
1325,06037433403,433403,1.063667528257502,29.0,38884.0,4669,1416,1381,1640,232,0.498274374460742
1326,06037433501,433501,0.3785137886674242,26.0,34055.0,1870,391,629,597,253,0.6808943089430894
1327,06037433503,433503,-0.26140178888062837,26.0,48378.0,3130,902,708,1132,388,1.1045531197301854
1328,06037433504,433504,0.7073895063925703,29.0,34882.0,4932,1607,1148,1748,429,0.6551724137931034
1329,06037433601,433601,-0.5002106448140213,33.0,62500.0,5277,989,1185,2086,1017,1.0155339805825243
1330,06037433602,433602,-0.45123386710699426,30.0,41250.0,2965,645,560,1293,467,0.9894736842105263
1331,06037433700,433700,-0.1653267685364247,30.0,60182.0,3829,824,952,1493,560,1.2887612797374897
1332,06037433801,433801,0.8812874156701331,29.0,47359.0,6513,1994,1904,2018,597,0.9616626311541566
1333,06037433802,433802,-0.8061296674953707,29.0,70179.0,3479,728,829,1456,466,1.0485044462409054
1334,06037433901,433901,1.56746864242146,27.0,41707.0,5946,1638,1800,2142,366,0.6864686468646864
1335,06037433902,433902,-0.5067539955007351,28.0,51715.0,3287,779,742,1341,425,0.830423940149626
1336,06037434001,434001,-0.3253149287562796,34.0,55000.0,4284,1125,1316,1467,376,1.2777777777777777
1337,06037434003,434003,1.1787749972758923,32.0,42702.0,4532,1197,1113,1720,502,1.065797273266153
1338,06037434004,434004,-0.3170138130093409,30.0,62736.0,2948,720,784,1188,256,1.1868231046931408
1339,06037460000,460000,-1.2668416778320084,32.0,142827.0,4613,811,685,2040,1077,1.1454643048845947
1340,06037460100,460100,-0.8780020757074383,28.0,130815.0,6281,1021,941,2953,1366,0.860919540229885
1341,06037460200,460200,-0.9155427780532088,36.0,99643.0,5840,1024,1359,2293,1164,1.0311179408374953
1342,06037460301,460301,0.07280476557761366,33.0,98015.0,4600,1096,612,2231,661,0.8505018489170628
1343,06037460302,460302,-0.24665487859893442,33.0,85216.0,4381,1010,716,1943,712,1.3792895845875979
1344,06037460401,460401,-0.3188200518844316,34.0,86923.0,903,215,161,377,150,0.7702349869451697
1345,06037460501,460501,-1.640630990446562,27.0,194783.0,5719,1392,788,2387,1152,1.6055979643765903
1346,06037460502,460502,-1.6438697047965984,26.0,146297.0,4406,1122,637,1985,662,1.0232867598137059
1347,06037460600,460600,-1.5889554930964074,31.0,155938.0,4573,1139,710,1892,832,1.288679245283019
1348,06037460700,460700,-1.8667020104257115,28.0,207727.0,4988,1275,703,2081,929,1.2193698949824971
1349,06037460800,460800,-1.66278216096571,27.0,208229.0,2989,630,235,1237,887,0.8596345514950167
1350,06037460900,460900,-0.45045507349994496,28.0,78229.0,7180,1668,2036,2744,732,1.0209351011863224
1351,06037461000,461000,-0.7053875963364019,28.0,58866.0,6416,1176,1957,2463,820,1.189165186500888
1352,06037461100,461100,-0.6112618491368969,28.0,81208.0,5238,1206,1119,2187,726,0.6669167291822956
1353,06037461200,461200,-1.2181398315775886,34.0,137670.0,4578,775,650,2273,880,1.0358018636586561
1354,06037461300,461300,-0.5574110008315146,29.0,79479.0,7055,1317,1362,3017,1359,0.6919137466307278
1355,06037461400,461400,-0.4532258047129797,24.0,54000.0,3145,605,749,1269,522,0.3508508508508508
1356,06037461501,461501,0.5977575557320763,27.0,73906.0,4074,944,868,1711,551,0.6103763987792472
1357,06037461502,461502,0.43819931360282793,27.0,58462.0,6461,1330,1509,2482,1140,0.535257581293387
1358,06037461600,461600,0.15968964618718168,25.0,61551.0,6224,1494,1487,2539,704,0.5761375850949481
1359,06037461700,461700,-0.49748897352235394,27.0,127917.0,1510,240,225,631,414,0.6070038910505836
1360,06037461901,461901,0.4513784405828847,30.0,49038.0,5387,1174,1710,2136,367,0.5953660174613835
1361,06037461902,461902,1.7666067557570817,32.0,28750.0,1810,123,803,636,248,0.09652173913043478
1362,06037462001,462001,-0.3173577079634917,30.0,46389.0,4103,1066,999,1817,221,0.3786096256684492
1363,06037462002,462002,1.1565100603934806,32.0,31071.0,4161,1212,1151,1528,270,0.37681862269641125
1364,06037462100,462100,0.5095300818118889,25.0,57143.0,5726,1262,1523,2216,725,0.4790082644628099
1365,06037462201,462201,0.40517521828956965,30.0,35719.0,3825,531,998,1305,991,0.08536585365853659
1366,06037462202,462202,0.37475933871991124,27.0,63820.0,2785,344,1156,976,309,0.06183017312448475
1367,06037462301,462301,0.3889199013127141,28.0,54167.0,4958,1227,1523,1749,459,0.3783946891973446
1368,06037462302,462302,-0.49642198378490876,26.0,75000.0,3253,415,1462,1100,276,0.10859055410933433
1369,06037462400,462400,-0.520576842565647,23.0,85950.0,3865,677,711,1780,697,0.47319034852546915
1370,06037462500,462500,-0.9429961382661539,30.0,89179.0,6549,1368,1140,2965,1076,0.3517076093469143
1371,06037462600,462600,-1.5925265948477647,31.0,130208.0,2259,468,384,971,436,0.5963855421686747
1372,06037462700,462700,-0.5436351192423385,27.0,74194.0,5306,982,1722,1871,731,0.4686768149882904
1373,06037462800,462800,-0.5794204355062108,26.0,78142.0,2930,612,687,1209,422,0.5417647058823529
1374,06037462900,462900,-1.3369067630829257,30.0,119643.0,3795,800,574,1841,580,0.7592371871275327
1375,06037463000,463000,-0.8250675433064846,30.0,106354.0,2364,520,452,997,395,0.3139260424862313
1376,06037463101,463101,-1.1584523565071823,34.0,95341.0,2390,403,513,1056,418,0.7668393782383419
1377,06037463102,463102,-1.4036290750185902,27.0,85438.0,3687,790,661,1562,674,1.0769774011299436
1378,06037463200,463200,-1.3274320967064164,32.0,100982.0,3435,553,611,1499,772,0.49775112443778113
1379,06037463300,463300,-1.3436186871881948,31.0,94050.0,1932,299,385,893,355,0.4988399071925754
1380,06037463400,463400,-0.10236567408111662,29.0,83000.0,5936,864,1754,2363,955,0.39664244550238037
1381,06037463500,463500,-0.530611416482839,26.0,79977.0,5917,674,2715,1749,779,0.12047369619676611
1382,06037463601,463601,-0.23866218096178574,31.0,82070.0,5937,740,2204,2047,946,0.06726618705035971
1383,06037463602,463602,-0.5923623161874157,33.0,77043.0,5915,762,2229,2247,677,0.16987607244995234
1384,06037463700,463700,-0.8140859387057651,33.0,129375.0,2884,381,560,1273,670,0.2521045635799734
1385,06037463800,463800,-1.05999570842362,27.0,153750.0,4064,1003,391,1775,895,0.643843498273878
1386,06037463900,463900,-0.40060343451768926,27.0,95096.0,3188,453,352,1223,1160,0.29981801637852595
1387,06037464000,464000,-0.2867040465824441,29.0,99492.0,5722,975,1239,2472,1036,0.20924787825577992
1388,06037464100,464100,-1.2597742308967097,30.0,163092.0,7214,1596,705,3206,1707,1.2011299435028249
1389,06037464200,464200,-1.4901254980636938,29.0,153750.0,6071,1447,649,2764,1211,0.8028447254049783
1390,06037480002,480002,-1.3307066123795996,33.0,108095.0,3498,666,560,1456,816,1.1097560975609757
1391,06037480011,480011,-0.5608077444956943,30.0,63036.0,5385,1253,1403,2075,654,0.567238912732475
1392,06037480012,480012,-0.8963267899373262,33.0,80723.0,4871,1071,823,2185,792,0.6767768220914441
1393,06037480101,480101,-0.484895006544815,32.0,68243.0,3965,737,893,1648,687,0.8140911782119598
1394,06037480102,480102,-0.30064280562818335,29.0,66210.0,4740,910,886,2052,892,0.8694616484040019
1395,06037480201,480201,-1.2542032446356994,33.0,102484.0,3921,822,576,1664,859,0.8593974175035868
1396,06037480202,480202,-1.3475040260507705,32.0,102368.0,2614,708,303,1098,505,0.7454017424975798
1397,06037480302,480302,-0.6896362570908536,30.0,64028.0,4593,683,1234,1922,754,0.47566448049706594
1398,06037480303,480303,0.45114359215950806,30.0,48138.0,3850,765,1045,1592,448,0.37350359138068634
1399,06037480304,480304,0.041799284349551824,33.0,39575.0,4459,712,1220,1880,647,0.2878656240949899
1400,06037480400,480400,-0.4468566810352419,30.0,55208.0,5321,792,1256,2179,1094,0.3790322580645161
1401,06037480500,480500,-1.0125076096300076,32.0,117143.0,5053,1048,821,2349,835,0.5005393743257821
1402,06037480600,480600,-0.6139790419210049,31.0,77963.0,7874,1945,1614,3308,1007,0.21875
1403,06037480702,480702,-1.4280728227779527,31.0,152500.0,4477,991,677,1948,861,0.7619498343587316
1404,06037480703,480703,-0.4805854203677812,32.0,106750.0,3694,960,796,1524,414,0.4910614525139665
1405,06037480704,480704,-0.5376551605137653,30.0,79621.0,4726,1287,835,2124,480,0.5380507343124166
1406,06037480802,480802,-1.022040060114647,29.0,67724.0,3277,483,604,1479,711,1.0359712230215827
1407,06037480803,480803,0.04554331855028123,32.0,73841.0,3987,667,989,1786,545,1.012452625879805
1408,06037480804,480804,-0.2603244101461565,35.0,61934.0,4988,1106,1429,1931,522,0.4343635759388501
1409,06037480901,480901,-0.05318033550148117,28.0,67704.0,5512,1039,1623,2228,622,0.8735019973368842
1410,06037480902,480902,-0.3396051542736001,29.0,47070.0,4263,1036,972,1854,401,0.463884430176565
1411,06037480903,480903,-0.08159345275478667,30.0,59688.0,3108,552,600,1392,564,0.5861642989499691
1412,06037481001,481001,0.05448094640906115,31.0,45000.0,4259,663,829,1579,1188,0.2905844155844156
1413,06037481002,481002,-0.3745967975079225,33.0,58589.0,5408,894,1803,1994,717,0.581010719754977
1414,06037481101,481101,-0.38406072017379134,31.0,55914.0,4354,609,1406,1582,757,0.8018979833926453
1415,06037481102,481102,-0.5123920309719778,28.0,50087.0,4025,865,1132,1567,461,0.3154108292313518
1416,06037481103,481103,-0.5088843411841985,28.0,61506.0,4952,926,1274,1931,821,0.956872037914692
1417,06037481201,481201,-0.4475405389965733,32.0,58036.0,3651,716,850,1596,489,0.7185660781166399
1418,06037481202,481202,-0.9207499476883181,31.0,70735.0,6088,970,1409,2690,1019,0.7296561116785836
1419,06037481300,481300,0.010455185441243013,30.0,62930.0,3334,512,867,1407,548,1.2854594112399642
1420,06037481401,481401,-0.28247392315252623,26.0,43980.0,6014,757,1672,2768,817,0.6635416666666667
1421,06037481402,481402,-0.03829371222936746,28.0,60699.0,7242,1188,1791,3088,1175,1.0021375133594586
1422,06037481500,481500,-0.30168584226348166,32.0,62344.0,4640,679,861,1959,1141,0.7595959595959596
1423,06037481603,481603,-0.14560588671174515,28.0,48454.0,3418,695,859,1434,430,0.5565361279646994
1424,06037481604,481604,-0.43624349803027973,27.0,57262.0,3825,707,805,1675,638,0.3183993040452371
