,Station,Address,lat,lon,zipcode,Geo_FIPS,total_cars_1_km,total_population_1_km,pop_below_18_1_km,pop_between_18_34_1_km,pop_between_34_65_1_km,pop_over_65_1_km,occupied_households_1_km,family_households_1_km,nonfamily_households_1_km,householder_less_than_high_school_1_km,householder_high_school_degree_1_km,householder_some_college_1_km,householder_bachelors_degree_1_km,older_than_3_in_school_1_km,older_than_3_not_in_school_1_km,not_high_school_grad_1_km,high_school_grad_1_km,employed_1_km,unemployed_1_km,not_in_labor_force_1_km,30_49_percent_income_to_rent_1_km,over_50_percent_income_to_rent_1_km,commuters_by_car_truck_van_1_km,commuters_by_car_truck_van_alone_1_km,commuters_by_car_truck_van_carpool_1_km,children_living_with_single_parents_1_km,private_sector_1_km,public_sector_1_km,self_employed_1_km,private_non-profit_1_km,unpaid_family_workers_1_km,households_social_security_income_1_km,households_SsI_1_km,households_retirement_income_1_km,housing_units_1_km,vacant_units_1_km,agr_industry_1_km,construct_industry_1_km,manufact_industry_1_km,wholesale_industry_1_km,retail_industry_1_km,transport_industry_1_km,info_industry_1_km,finance_industry_1_km,prof_mgmt_industry_1_km,education_industry_1_km,arts_industry_1_km,public_admin_industry_1_km,other_service_industry_1_km,mgmt_occ_1_km,professional_occ_1_km,health_occ_1_km,protecc_occ_1_km,food_occ_1_km,cleaning_occ_1_km,pers_care_occ_1_km,sales_occ_1_km,office_occ_1_km,farming_occ_1_km,construct_occ_1_km,product_occ_1_km,transport_occ_1_km,concentrated_disadvantage_1_km,commute_time_1_km,median_household_income_1_km,average_household_size_1_km,population_density_1_km,median_house_value_1_km,ev_car_count_1_km,total_sessions,total_connection_time,total_amount,total_kwh
96,AUI-10321,"6510 Forest Lawn Drive, Los Angeles, CA",34.1463664,-118.33349309999998,91522,6037189701,2598.033915509119,3316.3775804841634,447.46443884382927,1312.8194873260122,1242.2883918319435,313.8052624823785,1759.888724251802,608.3363871118988,1151.552337139903,68.94581631860343,262.03294152893324,564.0751680949735,864.834798309292,830.2757065399064,2342.7374566921594,0.0,61.40062839997442,2009.4706829359995,158.11978006641178,700.6275270511796,344.50041753163885,336.694814801853,1621.0602245099801,1454.1971961983909,166.8630283115894,127.33873113177893,1304.6755589688203,126.45620612411236,480.87027249293766,97.46864535012931,0.0,199.99306046071734,0.0,102.11967330187167,2027.3981434881564,267.5094192363546,20.396043146065537,12.195437459594512,68.43316872676724,33.05543393734037,102.0053412711825,55.26599976967181,407.4454149546912,135.23918818819155,297.20051258891294,319.7801774262979,400.85657184473945,115.35423581240846,42.24315781013595,458.6548372345906,822.3142821776217,30.377085536693354,9.113125661008006,65.85863509400134,70.30125509920462,96.57560307965467,152.42962706372714,180.34495417679,0.0,24.33653282224068,37.32041937365184,61.8443256168155,0.010351241331128497,17.140271306427547,43210.529108502604,1.0544222810659782,2771.030001759525,439045.9702201595,211.10045385329153,53,56:08,6.69,345.55800000000005
97,AUI-10322,"11320 Laurel Canyon Blvd, Los Angeles, CA",34.2760489,-118.4498162,91340,6037109500,5092.744166945142,9655.14285688928,2359.0677926451854,2464.1182384192316,3502.2549300247147,1329.7018958001506,2497.844814274246,1901.4517198998171,596.3930943744288,897.1685580831004,661.3325363415922,649.4977922722401,289.8459275773133,2795.9741995227296,6593.4746072381295,21.267578165416538,558.8174459448037,4064.9235560150582,270.87164538371206,3243.579942242787,189.4051423712448,451.6241902443056,3520.0987412744403,3005.555447130952,514.5432941434885,346.82965119307045,2922.0019677326345,454.1931684727897,457.60960283450765,230.58151905388922,0.5372979212368187,801.9938741241215,187.07463506516396,420.10511223274705,2647.272241656571,149.42742738232542,94.20034571368471,465.72915474695094,516.9164157173448,138.74382400988944,500.72546916690203,253.9058624303335,60.24900343077155,128.6817896402652,506.96560752217067,715.8319699524475,308.5201896930862,232.44293715165733,142.01098683955388,306.1944804834529,464.36579914623275,117.29757999359519,117.09587589523592,149.54124372603283,300.24836254977447,106.32865194972521,417.1954623346553,628.8295063261073,77.10573699338082,521.5576167553203,339.07111872713836,520.0921211344062,-0.2848109987417673,30.688487367664074,55534.87789538962,3.79538855287385,7983.868305932874,395238.97305417445,37.593481419115975,24,33:04,20.82,203.88099999999997
98,AUI-10317,"8309 Louise Ave, Los Angeles, CA",34.221544,-118.5102314,91325,6037115401,5604.8940211843865,9154.10669871348,2122.3603784393695,1926.7186020058723,3878.3483679667747,1226.6793503014635,2914.110300308943,2162.2861733655095,751.8241269434337,344.43987842115575,543.199299106435,1032.0802390086392,994.3908837727128,2424.9017710146554,6424.031835198827,0.4511584652275523,460.35804044054225,4616.39815418789,170.92668688320634,2499.019398572386,318.7964764584817,416.4641545355365,3907.446383006377,3532.4772443600204,374.9691386463567,515.1279397109406,2942.7302712391215,588.1595195650215,815.2685775295402,269.5630481563666,0.6767376978413284,787.5109981069718,165.20395218662694,420.6211515818846,3096.166186614048,182.05588630510528,6.13494254380725,255.09012008483884,416.0148693157201,92.7977866028137,420.6180984280852,274.3811594687792,254.06508151240723,400.50262532382544,604.9934530660562,1032.1537204600043,469.9346234521468,214.80093123222065,174.9107426971863,836.1506458489374,995.7029043795743,223.17644162198914,47.51227250579505,174.54482603745407,280.10163846343397,176.36418494416554,473.77373449269226,550.5201547987153,0.601544620303403,283.2764713491677,273.72854796563286,300.94478716003,-0.6217408979895139,32.46220592447035,69510.21460769337,3.0472365703860236,7559.017705680121,601116.5369541076,98.31629107244387,18,65:08,6.39,217.796
99,AUI-10310,"7537 Balboa Blvd, Los Angeles, CA",34.207544,-118.50128799999999,91406-5441,6037131900,5794.343646235278,8783.030038316332,1926.4318994327882,2074.9477984887417,3663.437839692824,1118.2125007019777,2921.413908795709,1925.007604171305,996.4063046244041,429.812586781477,526.4091494065138,917.4746374285902,1047.7175351791277,2235.7484519576083,6349.2088307014255,5.196128523404936,378.5408269432153,4543.915295904599,356.13648978437476,2194.77494221631,273.88807534378026,401.21159354835345,3902.160441900803,3387.512348039201,514.6480938616021,401.08710305711355,3070.222659758767,505.670437528409,710.5686935162624,257.4535051011603,0.0,743.9042490712445,126.87227877392199,457.7405004782013,2988.0688605201067,66.65495172439753,29.74933721330001,392.8650029111518,334.35584394456663,101.72595657610626,421.35633019530616,238.81236694003664,321.54947084828837,246.04397173185964,655.0188747576879,769.4340425756714,647.6222375184584,243.9114992359025,141.4703614562631,717.0331450857182,1094.6677864672642,118.54803123423667,29.293307504991006,248.86361249227184,370.74320129349246,113.4773962993126,435.0917057765579,479.038473588843,0.0,463.365293402351,205.53168025020997,268.2616625093497,-0.246824353718161,25.840826458158034,51787.01949331239,2.385878782214756,7246.151702531883,373225.64856113057,84.11991191393894,2,0:03,0.0,0.215
100,AUI-10313,"18099 Rinaldi street, Los Angeles, CA",34.278644799999995,-118.52741940000001,91344-1701,6037108103,2805.6542621566145,3682.345344276592,724.1881233732524,688.7496384323383,1582.2492685671812,687.1583139038202,1173.8350897687924,913.6486747609054,260.1864150078869,43.693339848513666,163.0740106009983,352.34363693967407,614.7241023796062,932.9230214058446,2638.7015700938496,2.5562494513605545,228.01101532592025,1822.4770683466286,122.5116080158303,1156.4538932708688,48.313938204276695,36.90689341867247,1586.8796424499067,1373.4521926126745,213.4274498372322,46.371912313378935,1073.2444840751132,239.76238356632257,334.34238579295123,173.55851398185803,1.5693009303838832,386.42501945386437,66.50808568691752,254.52937984933374,1236.0699045539684,62.23481478517614,12.096716279641642,88.171176600608,164.72748846845474,46.516861908623525,122.3999295060187,126.8636845009031,93.0165939214713,163.01621805308397,258.3526110657653,425.77103613292866,120.17291868990675,121.29490193427799,80.07693128494515,371.62693663823666,505.7310145640756,49.59549150400332,15.142462871403756,70.2923536723232,34.76149429418397,31.39105442346265,203.27474254815655,246.9007644738874,6.130229704373238,126.41279296102952,80.72469109747165,80.49303959402124,-0.6590373433314397,26.61156392505693,92367.79146520873,2.37748983092304,3041.597016237258,545803.6655985344,89.37318438931277,23,39:59,17.5,192.641
101,AUI-10312,"21900 Plummer St, Los Angeles, CA",34.242412200000004,-118.60422109999999,91311,6037113237,2474.217808911979,3700.039099370185,741.3499564664271,765.4291097005254,1492.9607305620234,700.2993026412094,1254.8877036673578,852.232324877388,402.65537878996975,103.06870630349246,221.25662879750053,397.7381660219728,532.8242025443919,811.7977736395294,2736.452569621213,0.27044544769175455,187.67857046606127,1857.180891165218,148.00260534713465,1062.0527032535633,158.24049740330136,209.77425382210717,1463.215267763618,1331.2046055471358,132.01066221648236,150.61370667483342,1221.8101264660072,200.91403642972233,296.64381254895954,126.5858215076773,11.227094212851622,406.37142682250635,74.13632407045952,206.37074994548937,1320.531311420812,65.64360775345426,17.13493069954298,61.15144207426212,120.236894943988,32.5961573150487,197.9582539058519,89.43661195911483,72.4722818516965,181.12074836130176,275.85412621551325,510.14382099057644,109.1534469261147,151.02921985223486,38.89295606997174,297.6548813901485,518.8738999200161,89.21306715972072,39.60424430358453,52.45853985237147,66.19766327799273,74.92854551483441,234.20036516212025,213.40260184719756,0.3367167290390471,97.16779595955201,37.040964688468705,136.10160536017173,-0.21452654372468122,35.16237307605165,83189.43535138157,2.8967447219587372,3058.2890912932144,673180.9099681058,30.583485245304864,40,152:41,9.45,610.003
102,AUI-10307,"10567 Mason Ave, Los Angeles, CA",34.261771,-118.5798527,91311,6037113101,3631.253313253179,4965.580274529984,782.7872566575949,975.8910917362923,2192.186204094308,1014.7157220417894,1614.0161118398294,1255.7140806757975,358.3020311640321,87.5787720902353,238.87327993443577,503.21490296276,784.3491568523984,1082.8666373293627,3739.2216708331994,8.460233682597032,179.42668087446287,2547.3854423441903,159.92162867727845,1577.3787201457842,131.97116723190243,78.34292873393811,2125.621664136515,1974.6378486800365,150.98381545647803,74.3172024906345,1665.9074402025738,264.58166948468016,468.3850407957726,144.92328850339408,3.5880033577700257,588.3849856795177,88.64981028732136,277.0798407294841,1659.1064751820347,45.090363342205215,1.0301674940420567,122.54323011272609,206.95401764138788,52.135586231255495,235.3109136109487,139.0760049933817,101.72959203879749,273.8119691996183,336.17546594475675,619.3797879344244,224.4650959254252,154.64100908361343,80.13260213381314,506.0074575243897,667.3519425882497,97.18704038347087,13.16693053899322,125.2576648843948,59.087245010986045,105.88588187364078,257.8794345015855,350.62783911350317,0.0,164.8186982528124,81.498690649575,118.61661702258934,-0.7747169597856403,33.65478138173574,115599.18366736807,3.0518746600327464,4107.775431757606,711558.1325569163,29.612322376064277,12,9:38,2.36,55.592
103,AUI-10387,"5350 San Vicente Blvd, Los Angeles, CA",34.0525027,-118.3512399,90019,6037217100,11168.146736628602,17137.153591559494,2652.456799999016,4644.755851287944,7944.184805178994,1895.7561350935416,7455.345185683082,3567.052185301489,3888.2930003815927,765.0590674383824,803.6754398304607,2044.745998726713,3841.864679687526,3283.249564450248,13188.025660725236,4.676995424158191,405.26182183961134,10395.7126346908,487.064809167325,3818.0942929643215,1420.511686747665,1120.1620286463624,8133.939551560265,7544.823128799801,589.1164227604626,911.3624129907746,6856.903697108817,913.1331644823513,1743.1243102723479,869.4705305337341,13.080932293551244,1537.4767395047797,215.10823430452865,777.407590952915,8116.1162721789005,660.7710864958187,7.763598932397313,426.0792152459986,641.2771313251161,242.37955326560703,778.2662954521402,201.38199760271507,1103.213081825167,659.9190508938945,1596.5262473060982,2038.98455824056,1754.4389602450456,721.5492308065251,223.93371354953723,2005.7041854354486,3394.738048234868,141.4352528260389,149.69933016319428,630.9375284797121,300.0919785560636,470.9186026093942,1155.8397148933846,1071.9833890095467,15.708028312998188,412.8469116915052,281.76258236733713,364.04708211131094,-0.22756077287092963,29.387107713801516,76759.39652041765,2.288626548284639,14184.781084746517,998872.2998911447,189.4770145124666,8,53:15,4.1,103.37700000000001
104,AUI-10294,"1143 S Beverly Dr, Los Angeles, CA",34.0565394,-118.39647820000002,90035,6037269100,10296.042955721472,15400.418542895648,3345.794470057532,3563.3767918552594,5874.327705488094,2616.9195754947623,6887.26244176481,3578.3606557677076,3308.9017859971027,227.13792850052295,503.8264011095237,1393.0262513172952,4763.271860837469,3706.7792904898456,11144.513827316092,12.793348328211307,698.0126687740195,7832.071781087827,394.01569975445034,4344.012082825968,1030.4432318984384,1262.0819674362829,6011.632119315476,5524.603587456249,487.02853185922703,633.2462759379797,4453.851532642709,417.70003850035414,2240.002024030624,669.1499695158924,51.3682163982471,1673.786655359193,202.15748568686112,635.9029691691262,7654.596497334458,767.334055569647,6.100220231260533,245.19204813401961,481.1743987406935,371.62092636375525,384.3247275477272,174.5831137366941,879.0102457230017,815.3084031339193,1433.4465989816101,1612.0923193543113,936.8437295581541,392.10894755782954,100.26610202484969,2368.0391878806026,2779.5396832853394,74.04081066579408,54.745275329655584,200.0803728228473,18.446040454999086,190.27040491361248,1021.0911706069799,738.1669229948736,5.0746315908600215,118.26951787467158,97.38806902960675,166.9196936379838,-0.41808016174900725,23.421746870301092,98663.2557774531,2.2656038856461445,12687.234802505398,1587580.901393544,399.0538806884017,33,117:46,2.83,653.716
105,AUI-10292,"664 S Central Ave, Los Angeles, CA",34.0372306,-118.24055729999999,90021,6037206300,1618.2180232608662,3123.303541767642,230.14916556380336,1186.828672728057,1281.7882992004397,424.5374042753418,1887.8535918496782,349.7862350864632,1538.067356763215,321.1562545117835,224.3251278134722,460.81586213610984,881.5563473883127,531.037342209991,2546.421126297455,6.497578977034206,42.828466181360106,1763.8039546680643,128.0213071954653,1026.1950714745851,494.4106469766491,398.7700848151691,924.230090828182,823.9641557233185,100.26593510486344,114.49838496260506,1157.5508559934283,147.760868366034,340.9944853656725,107.90364030872324,9.594104634206326,337.21218526401395,258.043844714417,77.93332057745033,2071.807390642526,183.95379879284783,0.0,78.3754650514829,147.80513019376065,53.349338923920136,171.05231141376777,53.6642476542316,151.4225334136692,136.43260021752457,358.92610174459435,252.5119255333607,273.14093737801903,48.99387233403727,38.129490809696165,404.6421322188338,579.1490275305345,30.968359220221544,32.42881974398864,119.71984021479398,30.081527120761486,35.746626427401615,174.09839213196466,138.8926345520208,0.0,50.16927691430991,82.09485789713906,85.8124606960944,0.22252673194688116,25.02483706439977,46160.95086216177,1.320728464742124,2600.624331479714,453079.36141116044,157.767780593415,12,8:07,0.0,32.999
106,AUI-10295,"5931 W 18th St, Los Angeles, CA",34.0438008,-118.37153290000002,90035,6037216700,9308.052764723638,15265.972122079169,2634.3030272643878,4626.648192532194,6109.7664977169825,1895.254404565604,6133.905583182534,2937.407694397211,3196.497888785323,585.0995733869423,760.1225335958336,1996.5183142903666,2792.1651619093905,3135.4127884633144,11820.269694727727,0.0,482.5623910227454,8733.799795649182,574.2992835061059,3629.115446524044,1003.3981181325648,1212.2845094963511,6991.019909312638,6433.721274793038,557.2986345195984,628.0131433646176,5539.882673334083,796.7954714819548,1498.6451504312345,875.3705651053199,23.105935296588346,1100.8146019065434,391.5306996641336,730.4590943845292,6645.574118239218,511.6685350566844,10.935146354683756,404.3319818692572,305.8998908610125,125.07568468353118,990.9750981253014,304.0745100319767,706.0364429670631,502.9383764540004,1718.5487234173888,1560.1652089891863,1257.697889478332,597.1422564758317,249.97858594161445,1505.421141169645,2374.4156237234565,256.02959885736124,175.47703587685328,575.670588473222,494.1958043245539,269.13615872398105,1158.4271146849092,965.6054355176477,22.987698693050643,381.8107054344391,170.62786549159523,383.99502467846526,0.06940890111671173,27.46152612348176,68832.16265152353,2.456920916154582,12642.96201700065,877400.0593195485,234.81492634064554,57,228:20,20.42,1186.088
107,AUI-10296,"6299 W 87th St, Los Angeles, CA",33.9585605,-118.3947537,90045,6037278001,3831.664029611673,4790.899103039943,854.6963849200433,990.0606168168115,2142.6496314609585,803.4924698421296,1938.419648815402,1267.5257837433069,670.8938650720952,35.08834789120313,211.80837194945587,551.195819691265,1140.327109283478,976.7626131051095,3657.868732910277,14.99465392062936,154.0948155750084,2674.2736320630374,89.78397099452998,1253.0710078496343,70.5883948558151,149.11822714374688,2244.8327100764172,2139.377869471227,105.45484060519067,130.5565445041131,1747.9502682323534,299.44935566443496,365.331485154485,250.0395814996072,11.502941512157355,530.8801436790875,48.04982263020889,319.8170435902457,2073.5442682171306,135.12461940172844,0.0,99.20286591937753,171.15464088854853,76.86071175636323,151.1975963719543,151.809937036239,249.52994579092976,209.95234193212372,491.01781407850046,642.1929870549036,213.96743277702137,148.4855915343407,68.90176692273555,848.9350021512948,880.562044234437,23.804064529076314,46.68351475629096,90.28081020873815,9.790013629076721,63.73883656834055,264.3023405865058,260.3971246430131,0.0,59.491384445226714,37.150492133561634,89.138004177476,-0.49825142839309433,27.66024924167774,104849.67880601324,2.5948483923764654,3955.387869935159,833439.9949212482,90.31318992008832,58,89:10,16.14,206.503
108,AUI-10290,"1398 S Orange Grove Ave, Los Angeles, CA",34.05147410000001,-118.3655228,90019,6037216900,10092.436880107152,15183.991760005778,2251.5072516694345,3964.62472080273,6872.792872510154,2095.0669150234608,6770.019176375822,3095.968979124333,3674.0501972514885,488.59154193651807,586.1100612839095,1864.4301200172968,3830.887453138098,2488.671309165774,12170.784079557585,4.235603414751494,336.58800866841915,8790.874435739574,690.5591716300015,3646.4713304072884,1206.7208539108092,1166.456707726794,6802.814594415047,6292.9917990362455,509.82279537880214,505.04453281593976,5256.50957019128,771.5377053492414,1790.8237363956955,955.6564865681726,16.346937235183894,1260.3725995890488,349.4807022843648,740.7170540482196,7302.641422375362,532.6222459995403,9.443675138371098,406.42649473191227,426.5074353986663,190.34658007478205,681.5647522494835,172.23379374832913,954.6868040003445,515.2032104457937,1507.7916469271509,1707.2202053580047,1508.1700668573908,529.1719853614804,182.107785447864,1710.1268416621613,3234.6502769017675,144.41694743397358,141.4847011630166,455.2370856823342,225.9019959878241,429.2408987889693,797.5529344190962,919.5000733473723,0.9886572220005138,279.43180679302725,169.90473751638723,282.43747882164314,-0.0541098562740936,27.58657892442387,74900.17657718169,2.20866013853711,12552.338379736866,1043186.0391609303,226.74469906715825,45,103:59,5.02,543.6709999999999
109,AUI-10318,"2442 Marengo St, Los Angeles, CA",34.0539241,-118.20177,90033,6037203200,8370.393008856528,22683.091089107736,6507.880364498714,6133.87553506708,8044.437372578693,1996.8978169632503,5791.523669544321,4532.612259143225,1258.9114104010957,3186.2126729225292,978.0808304499988,1153.6085442982692,473.62162187352334,7054.3902533808505,14621.110888749954,80.64185303620484,1565.6908012472177,9699.59014982321,510.22681710264163,6866.55920067312,1320.7757684984883,1244.4096310258592,7326.286459450809,6152.147837982972,1174.1386214678375,2386.429296443824,7014.098780273518,1254.5266082330722,891.4549377275893,524.7301696466515,14.779653942379575,1507.279104807661,409.52574921643213,401.23969167661306,6103.626534177822,312.1028646335026,26.46690697785111,820.0527160944513,1355.880420027196,449.68124096893166,1187.1366713803409,600.5851388377912,139.8224693358528,197.52277025195232,896.1766151897651,1979.1196188057872,1231.3070493006674,536.7383307281526,279.10020192447024,584.6488029770404,1260.4981197868294,477.60801196494157,211.34887722009788,751.5307514353052,754.1972301404315,290.6418572381106,718.2862414816632,1200.4051621876542,27.351412744565778,1012.3334833362488,1140.6812387181596,1270.0589605921614,0.8456566728529992,32.44767973702584,39254.15517509473,3.656460073638907,18729.743668793053,366062.5997404803,32.53324970150253,17,55:35,0.97,134.4
110,AUI-10319,"10108 Mason Avenue, Los Angeles, CA",34.254166999999995,-118.57971200000001,91311,6037113322,4991.671537819716,7219.7087248511825,1219.634255045898,1509.285931472055,3322.2098583645457,1168.578679968684,2525.717628344214,1819.5052114010798,706.2124169431341,149.80316629857828,415.94566359501766,824.0744451828932,1135.894353267725,1819.5702465216254,5222.888124543726,13.461196954478316,274.75591923350805,3870.8021072439888,284.60892185207973,2058.3626317999087,347.15039716573773,195.71860410622529,3221.4323482738296,2917.9837438657387,303.4486044080904,218.71150649484247,2635.675922739931,353.87256433790685,594.8576760586152,276.3061652091002,10.089778898435773,793.5590761273718,86.82000478627904,370.28084567231394,2564.526326614678,38.808698270464006,1.6975912534856998,201.5117701050792,290.1420052373495,126.55693953775858,417.6211344000251,143.89831667242444,104.1894182543758,411.7132339513367,478.999049181955,1029.403530197863,363.34629459834434,209.11790819151355,92.6049156624785,694.374234141591,1150.2151719589017,153.15861115141317,4.660887574533859,214.57236576188018,80.78209652918761,121.08941367723219,487.4148158070377,429.69327470638945,1.3249693568391134,263.93318545242715,104.23007729967793,165.3530038268782,-0.5827226654433121,31.846289952450043,96266.37681400115,2.9063061793369567,5958.58846285296,599917.4799442546,29.60969492043045,10,4:23,0.06,30.298000000000002
111,AUI-10316,"3022 S Grand Ave, Los Angeles, CA",34.0226929,-118.274234,90007,6037224600,3115.4948698181015,10989.649865139276,2896.042660997976,3362.325125937782,3809.511710826191,921.7703673773261,2643.5984695454663,1943.460883005662,700.137586539804,1539.1947899933352,517.7858672985801,339.6270101131081,246.99080214044292,3201.078047838412,7300.536316940501,37.64024644487316,679.9711685633531,4756.71109881159,460.18442697664113,3193.1562747179496,633.9325745357818,814.9555984583188,2556.426377111904,2130.455638328289,425.9707387836156,1275.740260613216,3900.570530161083,255.1686012540697,418.3047913874066,181.82674641663948,0.840429592391746,440.039114249475,221.36319593039386,162.35322504060258,2838.942843121643,195.34437357617645,73.71218905549308,361.105669463269,1061.3844559161234,313.5218513111894,456.1278002809013,235.51672246788922,32.801683081090964,153.58782294987157,409.96755020430993,657.5494005652256,618.6421606762527,343.0229437196506,39.77084912032369,172.83228113019024,391.8543299142981,118.33457697441861,154.60789499121978,388.6854086011187,414.41845480722884,168.69336642602724,486.6580123219965,401.10378820921335,79.98090367103056,421.7371175980656,1043.834778645863,513.9701855209199,0.8320271658744733,23.466840108537156,23782.25475731544,2.611870120919185,9071.702817057572,265109.27095940773,76.16576837575124,11,19:02,24.73,115.661
112,AUI-10281,"3000 W Slauson Ave, Los Angeles, CA",33.988735299999995,-118.3256819,90043,6037234700,7105.063174492616,12897.992471798136,2652.8159333567814,3033.0610335966785,5286.924636200427,1925.1908686442496,4764.600693828192,2758.9188841749938,2005.6818096531981,1121.7585347323056,1250.050742645908,1646.6783476042845,746.1130688456935,3258.208050592583,9333.621175300124,35.06402404337702,613.5808461517855,5947.501283436129,555.2778380683609,4081.8411791998847,631.0687946647091,973.9223806741261,4751.057991805759,4268.268011664707,482.78998014105315,999.9571108459678,3992.609610492364,951.3242549449441,666.7536246079743,336.81379339084657,0.0,1357.5794326003784,482.23377775992344,654.7902531458051,5044.379640597346,279.77894676915304,10.562745610438279,466.67670846650736,421.45673533847935,58.50286151007982,612.8486152064315,478.5082132299285,138.22793081556546,388.68448376776877,724.7285572027937,1435.2990459751584,555.2776361846492,415.43984299886534,241.2879071294632,619.522063500709,1000.3738205683072,224.56599048163676,190.26938886376243,314.6727216337766,472.21163399298763,243.63048349652453,510.0758597641225,721.9752089704676,5.3080675723028765,662.1806695467752,353.143048839267,629.5723262054892,0.8099584592938915,35.84149134048517,43510.36262294726,2.494640797731293,10648.655892707844,374055.1078533895,69.36301292167639,8,11:21,15.24,40.543
113,AUI-10324,"11009 S Figueroa St, Los Angeles, CA",33.935441600000004,-118.28295690000002,90044,6037241202,6361.15695330998,13922.997370577668,4140.313687946038,3529.5211070913674,4986.330765216999,1266.831810323261,3826.9530111681333,2831.6813239249227,995.2716872432106,1286.0924252616248,1023.0986274697486,1130.1655657652323,387.5963926715277,4068.899017568613,9206.605583227518,49.789416178268176,775.3844278354848,5499.969250854695,540.104178723879,4273.873505097901,499.65992136845045,917.9867068324091,4415.6082740649845,3876.7146633262364,538.8936107387484,1598.9389002185872,3960.429900876237,665.4084602365285,707.0965774705878,156.71456730553643,10.319744965805697,1025.8527425723416,437.3984517148695,430.94753652829036,4078.2501375514585,251.2971263833249,29.10896235440205,296.5957670258432,624.2178956743347,152.99241536386867,655.3788805304279,627.1627147831874,67.3209753671237,152.84458743084318,698.8809277748319,1093.9937448926598,438.91078514564373,485.71906722650704,176.84252728502267,312.6177635566563,648.6254229299676,386.63365161337384,187.13707452478062,304.72058838616357,567.4037647193468,59.649859294972124,530.8667661172938,736.7240109667431,12.730901028048597,556.1610938375784,456.36112268608474,740.3372311936862,0.8994627342446456,28.597270356432247,31363.298128330734,2.8645491229944877,11500.952181693485,283591.2630127905,18.817903543442327,19,36:13,5.64,229.025
114,AUI-10323,"1033 W Pacific Coast Hwy, Los Angeles, CA",33.7906825,-118.2762558,90744-4522,6037294301,8750.147803513988,16669.920776358602,4692.634232151023,4373.298690158342,6023.437831503671,1580.5500225455646,4172.637935562246,3571.7914045967555,600.8465309654905,1678.5724711250248,948.9278620415233,1200.640795104891,344.49680729080654,4949.274213306186,11014.105513338694,87.89650051258755,817.9915576685831,7382.624864405462,441.6022165453024,4557.651871799333,599.491632349079,638.0004383993107,6396.310571034991,5630.155164487291,766.1554065477003,1333.9602828312848,5810.310783137292,569.307123967349,673.4083420094195,326.76112598755293,2.837489303849365,1047.8041832827585,327.9724303060455,541.0991230466888,4336.240684305778,163.60274874353348,71.51320151441392,698.0291215808096,925.6542541003813,270.650727537492,1142.9301099549891,732.8309158410375,71.88607495594592,157.65343382816886,679.9517778623488,1082.2901724698745,873.3158762541624,605.8812315523157,70.03796695352324,467.6547580872945,730.3349062562658,245.6532630373108,119.5196957664559,544.002392739096,549.5499324076876,225.21231473300278,841.7183754613509,832.3865247362663,23.95783145584655,947.0467147105733,743.6579200781716,1111.930234936141,-0.23024621078786245,25.549355250818696,58090.335022566665,3.741952866437893,13801.081813382569,391245.73362606467,19.55801393134197,11,19:08,25.79,54.667
115,AUI-10311,"5160 Vineland Avenue, Los Angeles, CA",34.1641232,-118.36961550000001,91601,6037125501,15256.822424157102,21705.632599269946,2052.467381387921,9695.123278116836,7951.578370292586,2006.4635694726014,10749.8311424139,3817.8400655721716,6931.991076841727,812.4990564245007,1311.5263829321652,3697.535148805033,4928.2705542522,3851.7930255559095,17415.89005969482,0.3989991643036772,362.3397143261017,13813.801066369599,982.7584234203088,5041.531949824464,2258.560665721022,2804.48723087235,10617.228763514002,10026.24272120884,590.9860423051598,666.5450571521761,9798.77355924795,846.6785819909522,2305.186204089208,850.6419038050888,12.52081723639987,1385.830642461658,580.5440738327073,612.9868912884822,11554.33582857215,804.5046861582497,42.27457059700532,524.9098750469691,541.9564576804014,260.4807962001348,1158.4196559104464,405.17422701556654,2548.9853740722683,850.2936293694929,1828.1210683953398,2331.9322775005016,2512.167888607207,666.0065007463044,143.07874522796098,2162.8592340020723,4782.191389034615,470.2510864895035,102.56230198015147,1027.6083600476097,549.4624341333595,372.7751437300544,1273.2800597991973,1670.0982450901142,3.487753917736336,604.7868505039951,307.8243011318002,486.61390650939,0.22426068595455925,30.627015080458047,53517.81778906502,2.0868436870086544,17939.704827512098,576702.7635313608,175.35485463836002,101,282:39,77.95,1012.329
