,Station,Address,lat,lon,zipcode,Geo_FIPS,total_cars_4_km,total_population_4_km,pop_below_18_4_km,pop_between_18_34_4_km,pop_between_34_65_4_km,pop_over_65_4_km,occupied_households_4_km,family_households_4_km,nonfamily_households_4_km,householder_less_than_high_school_4_km,householder_high_school_degree_4_km,householder_some_college_4_km,householder_bachelors_degree_4_km,older_than_3_in_school_4_km,older_than_3_not_in_school_4_km,not_high_school_grad_4_km,high_school_grad_4_km,employed_4_km,unemployed_4_km,not_in_labor_force_4_km,30_49_percent_income_to_rent_4_km,over_50_percent_income_to_rent_4_km,commuters_by_car_truck_van_4_km,commuters_by_car_truck_van_alone_4_km,commuters_by_car_truck_van_carpool_4_km,children_living_with_single_parents_4_km,private_sector_4_km,public_sector_4_km,self_employed_4_km,private_non-profit_4_km,unpaid_family_workers_4_km,households_social_security_income_4_km,households_SsI_4_km,households_retirement_income_4_km,housing_units_4_km,vacant_units_4_km,agr_industry_4_km,construct_industry_4_km,manufact_industry_4_km,wholesale_industry_4_km,retail_industry_4_km,transport_industry_4_km,info_industry_4_km,finance_industry_4_km,prof_mgmt_industry_4_km,education_industry_4_km,arts_industry_4_km,public_admin_industry_4_km,other_service_industry_4_km,mgmt_occ_4_km,professional_occ_4_km,health_occ_4_km,protecc_occ_4_km,food_occ_4_km,cleaning_occ_4_km,pers_care_occ_4_km,sales_occ_4_km,office_occ_4_km,farming_occ_4_km,construct_occ_4_km,product_occ_4_km,transport_occ_4_km,concentrated_disadvantage_4_km,commute_time_4_km,median_household_income_4_km,average_household_size_4_km,population_density_4_km,median_house_value_4_km,ev_car_count_4_km,total_sessions,total_connection_time,total_amount,total_kwh
95,AUI-10287,"2900 S Sepulveda Blvd, Los Angeles, CA",34.028657700000004,-118.4290429,90064-1508,6037271702,158825.1566521685,235463.93159056656,35922.49753044021,78213.66971481917,89644.99562324502,31682.768722062076,105519.0999188538,47488.99608239804,58030.10383645574,5926.164255350652,8399.070599542747,23330.75202529629,67863.1130386641,53006.26661928329,175112.40942448427,162.30091623904826,6228.419326371353,137981.2400419206,7554.118537478682,57414.787042960525,16707.291654111457,16842.96211654711,104355.22906818174,96071.67346168746,8283.555606494267,6647.788869924494,88238.2953071158,14333.94289824168,24254.758259379218,10960.829453657947,193.4141235259317,19955.75455297607,3032.4890542653034,9463.741385779342,113117.80096530194,7598.7010464481455,166.78595902628385,3355.764590127149,6421.79780198863,2620.958589693743,10686.085810891425,3886.972914640719,12584.573275353363,10878.647998857767,29668.32500363676,31149.8639456331,17638.98137909847,6522.300711604752,2400.1820613684285,32465.397287398184,51304.41192561519,2097.4581883645715,1040.5457653214348,7864.0725189708,2828.643283722245,4394.9675904682235,14063.854886020466,12958.74870250301,85.22017717060676,3009.6470498061544,2069.528182393674,3798.744484166043,-0.35732481445961106,24.40997543099558,91375.61597046605,2.2531004574402393,12170.400925753347,1061088.5203268034,4834.8713914260225,95,403:47,0.0,1778.145
96,AUI-10321,"6510 Forest Lawn Drive, Los Angeles, CA",34.1463664,-118.33349309999998,91522,6037189701,70832.37393112273,97199.76729462804,14679.40673727106,28109.91308537096,42518.96925154914,11891.478220436866,44596.61646666691,20491.510991958894,24105.10547470801,2682.617428078173,5439.617274282293,13485.77017802901,22988.611586277428,18900.699909079212,75222.67113301148,78.1442623164509,2853.2635791256835,56910.69775296399,4624.954327019069,22415.0632147237,6625.048120020451,7722.333563472551,45438.668147216675,42190.62895336076,3248.0391938559105,3628.8012526444986,38173.03454096323,4147.512173633316,11099.27145568706,3427.545461831729,63.33412084866606,8033.234766128356,1640.4617029739163,4291.885943421903,48805.3359735035,4208.719506836602,209.88655037309016,1432.9704324832944,2825.6107878240205,979.7243939715188,4159.55083570751,1593.935764838399,10024.602110118658,3889.9100885658013,8386.11583181625,9508.497194925507,9471.618128840357,3099.2467588016093,1329.0288746979777,11647.268347526498,20805.120508169668,1046.4944213527792,556.8155723859594,2549.470760992502,1238.810264360383,1955.9584483478232,5046.3748073843735,6459.64104323158,90.4803946619569,1947.4265298445373,1434.537722951177,2132.2989317547563,-0.08897736945327046,21.832481280837502,64975.35491023473,1.598407936363074,5073.9580443711375,663231.6226808983,2393.4080129459453,53,56:08,6.69,345.55800000000005
97,AUI-10322,"11320 Laurel Canyon Blvd, Los Angeles, CA",34.2760489,-118.4498162,91340,6037109500,100007.922471956,181185.26222248143,46027.61158337537,47582.11005293606,67671.76629186286,19903.774294307128,44282.83340388068,35778.64403996078,8504.189363919897,14784.401732827995,11010.249235827745,11420.52734664448,7067.6550885804645,51643.61075877736,122966.66417562067,318.9093605625301,10317.969448288248,84098.6307478802,6011.831673482858,50767.54740899855,4469.055333751842,5855.940399599388,72378.62185764637,61899.89858192815,10478.723275718203,9557.625900020621,59862.7400329753,9206.285006308524,9274.449255474023,5590.413596182249,164.7428569401042,12339.977301873545,3633.928334472399,5640.927604791863,46003.80780937506,1720.9744054943828,865.5103517635096,8861.47207804534,10857.979782896313,2184.868196510178,9959.255362307249,4594.540813871305,1942.1632231080935,4298.287640664972,9389.423544013325,16409.7993526674,7223.2546825872005,5291.230534874244,2220.8451845710806,7449.409657038259,11468.73773820158,3618.644075410053,1503.7619175186671,4578.884212498881,6026.958989611165,2248.15669457581,8349.522831664162,11147.535888218017,681.9097225483501,11129.072745828042,7753.137719064077,8142.898555703144,-0.2907559481616572,30.514276858347195,71367.74161864503,3.9930578020379217,9364.433340356934,425779.68434063665,630.9513772641061,24,33:04,20.82,203.88099999999997
98,AUI-10317,"8309 Louise Ave, Los Angeles, CA",34.221544,-118.5102314,91325,6037115401,99646.26669057707,171394.16793823708,37753.73418838938,47706.294798367104,66546.44529196303,19387.693659517572,52224.332077638144,36506.4053708867,15717.926706751436,8750.381507421997,9844.41343965926,16584.402424619402,17045.134705937486,51934.15345205733,113728.51456404103,232.02228982701348,10096.257603061744,86063.42006527468,5657.025213410232,46030.519914583485,7790.467059705192,9327.34937939126,69985.68227532053,61429.5366614845,8556.145613836037,10223.59906802781,58921.860955723154,8917.230951452995,12662.977659249558,5477.702865122484,83.6476337264751,11811.891555875613,3371.365320435717,5773.8221131996215,54527.97463255079,2303.642554912649,296.7223274085473,6136.628179254747,6659.628850932726,2296.9887386533705,9215.074502943282,3716.708845029429,3778.343483666484,5473.343963694988,11463.02494514511,19408.38466998806,9820.622735498613,5955.9671949150725,1841.9816281442422,11587.124273981244,18026.98074647061,3347.73530348791,1096.154812135957,5162.277600254019,6081.866734568961,3186.4636966546295,9359.922117381351,10564.307487619099,164.05652506227395,7207.6888740389095,4648.1924214638975,5630.649472155816,-0.2229511943157761,29.288630979761354,67533.29062802046,3.012526739179538,8866.393686718751,513186.76565831824,1490.4697757619172,18,65:08,6.39,217.796
99,AUI-10310,"7537 Balboa Blvd, Los Angeles, CA",34.207544,-118.50128799999999,91406-5441,6037131900,98389.48599678422,171224.15168136067,40752.68897326795,43895.204450105055,68366.82096221068,18209.437295776985,53415.34364866967,37441.18538627383,15974.158262395833,10131.13818368383,10623.531045701873,16407.893556732077,16252.78086255189,47706.36209323051,116945.26936233432,312.8536927836703,8478.391780574257,86688.70873379624,6030.158922310641,42020.91098222296,9016.507867935932,9937.242824944611,70861.68440198207,61781.862380359016,9079.822021623037,11143.389074027791,60661.82705874189,8106.206029569344,13338.46224373013,4531.285942869195,50.927458885678746,11465.43382832805,3341.708914563769,5360.693648244326,55626.29417584606,2210.950527176401,450.7793937514351,6867.059434755481,6629.07776177861,2223.661971707686,9294.16348896084,3821.908057190907,4201.223680324863,5209.397358055095,12290.820354614487,17724.708864389384,9997.61722733306,6205.915453333557,1772.3756876008497,10799.087872558162,17150.121143277443,3548.963661521301,1185.4373907209322,5205.6058033990785,7099.655786741124,3083.3922868198697,9027.074572309773,10251.940213941925,328.83404713815037,8032.848580147178,5120.423012407762,5855.324362813546,-0.16005027178057968,27.010977870378582,57994.711724657776,2.671878723802325,8860.762191351198,440394.47555862233,1625.4876736989722,2,0:03,0.0,0.215
100,AUI-10313,"18099 Rinaldi street, Los Angeles, CA",34.278644799999995,-118.52741940000001,91344-1701,6037108103,61586.18687696413,87810.24772298677,16652.773687465447,19924.73189689692,35553.8852127291,15678.856925895296,28697.81381133489,21206.015215479933,7491.79859585496,1597.3541148330723,4069.444735999734,8520.369704347739,14510.645256154348,24677.127651935873,60988.73705506392,60.4221156902552,5755.937525166744,43091.98167818652,2730.047448120149,28272.599334701248,2325.8454799534366,2576.6822612215356,36511.500029706884,32506.911984724633,4004.588044982247,2557.4930221785767,26399.439776265906,5765.417988133379,7257.231368766297,3598.259548893372,71.63299612757214,9148.076223189999,1817.7592222130322,5250.416687598057,30199.54126393783,1501.7274526029373,137.48991748057287,1743.1445791752953,3512.68042899222,1109.4036082099603,4110.011728543105,1924.2252234445007,1929.1503151063694,3997.645755892489,6126.50503089759,10899.57093744142,3551.390900425492,2507.9323356240743,1542.830916953436,8841.314301474275,12128.210350025027,1540.1708091547598,569.850373514039,1695.315151815637,902.5793727702883,1278.4930711999677,5151.990721065109,5135.264474744487,41.73397551356376,2148.002156595552,1547.2246022534403,2111.8323180603775,-0.7465505497083886,32.58059339187572,103278.87145219203,2.9144075729397136,4539.355566886248,638656.3169781663,1433.3522753269817,23,39:59,17.5,192.641
101,AUI-10312,"21900 Plummer St, Los Angeles, CA",34.242412200000004,-118.60422109999999,91311,6037113237,60265.26802354163,96852.27685081062,19845.998283572946,22486.008339483862,40036.98798911101,14483.2822386428,31315.204190884597,22878.381949583425,8436.822241301174,3732.0908002867995,6126.220694002445,10378.852372346084,11078.040324249272,23619.169882857586,69659.24232771044,128.12116441717785,4304.68587533787,50596.77759313629,3099.778320957179,25858.71467370378,4116.309229581255,3953.271813228272,41681.61481043849,36697.479351590315,4984.13545884817,4685.079680996309,35539.61147980283,4588.793780483118,6835.010106008107,3509.8093967652376,123.552830076997,9063.248637268627,1757.3688578387134,4147.792695630646,32499.922088348445,1184.7178974638475,216.14556183152112,3196.6886651347018,4860.187011037227,1083.7165049347334,6117.465589575502,1885.6648971660331,1978.9451654194338,3968.9016182389264,6799.795824256262,11227.871870292387,5136.202776595058,3308.675720648259,816.516388006247,7439.03000847195,11992.860851491087,1676.2390733070608,509.1108473984236,3239.77236378744,2446.2638465989758,1718.7946423785577,5788.8570699095,6418.585362928005,103.85035478545603,3867.8902039788295,2218.207710188565,3177.315257912442,-0.4526067863172437,30.68504984316929,82123.24431754606,2.7429183092379485,5009.69798946594,524262.58054935583,649.0893485210352,40,152:41,9.45,610.003
102,AUI-10307,"10567 Mason Ave, Los Angeles, CA",34.261771,-118.5798527,91311,6037113101,57235.25091902061,82751.5458738547,16246.973449189036,16730.718342170887,34893.002488295766,14880.851594199003,28058.309088892824,20878.12345186043,7180.185637032396,1868.450936314117,4324.608378542298,8422.13733035654,13443.11244367987,20534.397323355905,59601.99952369061,89.78731333496421,3982.7017655893887,42014.86408823462,2425.981293474435,24433.369205114057,2867.219810117199,2822.8901209021014,35457.88194443531,31706.900654158493,3750.981290276802,2886.932863560707,26859.935820236107,4654.480603347062,7081.723542773118,3318.594761569222,100.12936030910792,8960.793255545343,1427.3852253353061,4273.227493246907,29184.295672875312,1125.9865839824927,129.2771005226061,1900.2456870243175,3840.199785341476,1133.4580700787621,4233.796738619741,1751.6004717946957,1771.7407027887728,4090.9579116151904,6062.431381916297,10453.604103285292,3381.863698714381,2305.855095181148,959.8333413519352,8454.798609771762,12131.829552923362,1277.0449280397297,381.6491664281824,1796.4437375418995,1327.278933190689,1243.4979084802987,4641.521916766477,5102.919416000012,18.58074809757783,2268.99623377353,1430.4269751430786,1939.8759620780156,-0.6488449202371509,33.69662888180062,98902.90184173985,2.8458821635764036,4279.7959664513,640318.1025657896,979.5762785864656,12,9:38,2.36,55.592
103,AUI-10387,"5350 San Vicente Blvd, Los Angeles, CA",34.0525027,-118.3512399,90019,6037217100,164199.50486719003,271594.78879330534,49717.98162815933,77438.29232746555,109972.54380098746,34465.97103669295,112217.52049295075,56008.64303031323,56208.8774626375,13882.262111263923,15114.431908075065,28716.790310308752,54504.036163303004,58886.394185642355,203698.2329475369,171.23411557938118,9768.111610853084,149471.21396727016,9145.422281215719,68689.82070377399,20620.067390465785,24314.279220005177,114167.66239175118,104612.75588973252,9554.906502018646,13777.808749640995,98720.39796182456,11940.473219612113,27570.191095358718,10978.51432712449,261.6373633502669,22270.101723149757,6089.425739970508,9395.160353497342,123381.62444101986,11164.10394806914,388.79090463999785,6300.028294160284,7259.944503193558,3664.8132811807864,13903.117229637754,5203.4451841600185,13393.051402675697,9045.0276510557,24041.36264766664,28682.117591974536,23316.73135521004,11087.139607819363,3185.644313895781,27257.474157307748,43092.139761344544,4038.7365610956376,2103.6338986840024,9783.367207389096,7310.942554949858,5394.752484123747,16539.803026897043,15461.791133339017,262.0445878340829,6800.608913616719,4302.717278700843,7123.202401987826,-0.033734605847566206,29.20283162646778,73041.16284941381,2.457349101678883,14028.056246493477,1018155.1390718813,3509.985811845491,8,53:15,4.1,103.37700000000001
104,AUI-10294,"1143 S Beverly Dr, Los Angeles, CA",34.0565394,-118.39647820000002,90035,6037269100,142635.1004662139,206793.87073971517,32122.547978112136,60701.10552480243,80626.9934972417,33343.223739558925,96007.05035595126,42224.70979917844,53782.34055677283,4297.379991460159,8409.377188425407,21352.960162108655,61947.33301395704,41283.8386733506,159737.74268337022,64.1515235148375,5842.926847569418,118321.56212329953,6395.7493072191955,53347.43206205489,14789.448112195043,16064.465148423811,91262.85747789637,84897.0770745595,6365.780403336878,6061.392930811854,73446.63440159465,9676.421593012703,25458.143050927974,9497.88436957177,242.4787081924016,20843.22581174751,3653.1648225873437,8706.235325958096,107162.99120479556,11155.940848844304,122.2134309937791,2962.350688715265,4933.778606802486,3574.1645086787653,9007.293058179997,2955.693118729036,12515.910676105234,10215.745286766687,23921.385586791537,24236.123449027054,15325.383515253503,6308.828330322516,2242.6918669336555,28582.87031524229,43920.83484863935,1829.5970513556676,1316.6875659824586,4677.325700911575,2005.8992180383048,3977.8959135882446,13831.199036426058,11269.167634509868,95.24495333221725,2285.374394550329,1432.794706599751,3096.6707841234015,-0.4159319950998537,25.327763771669257,107848.43403393724,2.3050631055390274,10675.888542437457,1326959.9974221152,4738.238476808382,33,117:46,2.83,653.716
105,AUI-10292,"664 S Central Ave, Los Angeles, CA",34.0372306,-118.24055729999999,90021,6037206300,101810.05293113607,279302.8034071736,62732.16826077682,91345.16904578777,98393.01229807195,26832.45380253706,91118.23874200959,49691.68554601555,41426.55319599404,34329.16809995539,14549.78342363382,17573.601514130438,24665.685704289965,74463.90486530024,194912.56691424665,1088.2052712685272,13404.311929070054,129062.52884673318,9987.010922500145,84661.21666112321,22098.602772590697,23454.661230668076,75409.13259706541,63820.02660796332,11589.105989102098,23886.674269309893,94515.64272315857,8914.154186017862,18797.05570516862,6652.882295418633,182.79393696948847,17967.158541745557,9288.41477877362,3912.9669116355235,98485.2731508361,7367.034408826477,820.1332584915597,10250.117378819032,20509.022056082777,5660.978769010501,14780.06596628957,5888.547219686961,3849.570653690548,5177.601760514177,15489.789088531192,18828.82987504253,17371.718042010634,7837.82843301425,2598.3263455494557,12602.69660273738,21250.8163345567,4576.447049635446,2200.567714887047,10059.195299871646,7773.801396715945,3230.5096234417697,13644.089442181043,11913.883685613011,761.4231808097542,11544.716865769129,17280.200945225886,12224.180705288421,0.44293322999374013,30.02587891732939,44697.698818484336,2.8600602557751547,14461.742474461022,459162.69701812114,2455.0654832197433,12,8:07,0.0,32.999
106,AUI-10295,"5931 W 18th St, Los Angeles, CA",34.0438008,-118.37153290000002,90035,6037216700,153283.49293024634,238735.67343689257,41762.9694119066,69785.30150034398,95683.30198758587,31504.100537056103,104344.22191957994,49785.06474319141,54559.15717638852,9797.36737211667,11547.09298971528,26400.061516060017,56599.70004168796,50702.879940971805,180349.04017159043,121.15497793233142,8100.37711578315,133118.28241392114,7634.689322021426,60908.86019035966,17995.95684404245,20697.007746018415,103046.60041255197,95369.74814718337,7676.852265368605,9999.643600903417,86574.1470089294,11397.485858566557,24587.86015615093,10334.098673753388,224.6907165208441,21155.336911545935,5047.68103862996,9686.475411087347,114660.12354694927,10315.901627369332,239.02710516804916,4410.300342012442,6261.20808385968,3348.0433161569968,10879.920404341003,4496.550586991787,12896.464234287094,9061.343480937156,24276.88739483274,26810.97277818384,19150.35808544179,8506.218389751497,2780.9882119570493,27030.32703760509,43027.98347563585,2878.8950610304064,1933.7713461799017,7453.831077327102,5024.048498862054,4546.557447128287,14534.935551223274,13455.614129433008,216.02352388652895,4709.603763724495,2869.6470185950907,5437.044483290049,-0.13792656563500802,27.853596504522525,81371.9171480812,2.3386941017696707,12334.360077046473,1023261.5852545588,3810.244578490848,57,228:20,20.42,1186.088
107,AUI-10296,"6299 W 87th St, Los Angeles, CA",33.9585605,-118.3947537,90045,6037278001,83604.99614387468,131372.54970428362,27162.362926812904,37537.11153984088,51119.79694185161,15553.27829577822,49224.45501852624,28977.45609786516,20246.998920661077,5008.7018115449855,5486.287420765327,15040.230329824071,23689.23545639186,35987.00234912743,90041.52064136737,280.42832970005145,7180.831568280218,68496.53182693702,5203.904708266838,33084.139657842796,6642.278313776199,8066.447495707281,55449.05343723107,50085.937799125604,5363.115638105458,8586.651583253531,46037.885574044805,7962.040006357709,8701.299604757123,5622.489447512321,172.81719426502875,10444.721072108017,1949.4299731877807,5929.273938685841,52299.52848600672,3075.07346748048,143.41695276574688,2539.717881728124,4886.061670405903,1488.283919924583,5507.94184394633,4516.705485999872,4430.466748544322,4674.163052653088,11814.806052450393,15064.689381425194,7730.137105941387,3995.7449800476065,1704.3967511044464,15404.325775273675,17908.364891262845,1371.8910027278034,1305.2103568901787,3963.325777393076,2256.111457781009,2441.477173218867,6369.6817884706525,8348.46403254409,92.16678755018364,2854.6021133917134,2148.213893304208,4032.6967771286945,-0.20414447578204176,28.339910178375682,88314.07961516132,2.679398398693161,6811.4390830388975,748147.3677746177,1762.1248759984258,58,89:10,16.14,206.503
108,AUI-10290,"1398 S Orange Grove Ave, Los Angeles, CA",34.05147410000001,-118.3655228,90019,6037216900,156647.82716016055,243171.0257249306,42245.12022831864,69845.55013247576,98430.46793717294,32649.887426963225,105685.16571406426,50221.56110382605,55463.6046102382,9836.157546106046,11830.07967747826,26418.426507990942,57600.50198248901,51044.90757537463,184544.60878211437,98.04592073897669,8146.873420765959,136360.40536888927,7927.623479557853,61390.39795886239,18113.44657354477,21027.031766141277,105107.75841051857,97478.96508021912,7628.793330299449,9918.243677578794,88351.70385385037,10836.83100093393,26594.469296499577,10332.448240864998,244.9529767403939,21484.67288758856,5016.717982296777,9433.911294736128,116447.08539963818,10761.919685573923,269.0473411535617,4707.997367943747,6348.723005709257,3627.653088722291,11408.551586022691,4283.4721124917505,13933.633516796253,9282.163701425341,23959.698272374833,26272.001846254574,20615.04405248505,8977.72722144108,2674.692256068857,28590.46505933199,43337.85456069871,2840.5925379489404,1737.9454852345943,7605.581438133903,4943.02573200458,4821.109380892711,15486.181492150763,13923.116236325164,187.2066891221068,4823.789115924481,2968.3449620352635,5095.192679086083,-0.14125713262207149,28.037470393999012,81319.24300022746,2.366769485507822,12561.534970105311,1087223.5515994853,3919.1444694899815,45,103:59,5.02,543.6709999999999
109,AUI-10318,"2442 Marengo St, Los Angeles, CA",34.0539241,-118.20177,90033,6037203200,94795.10661096458,229389.76764146157,54241.55032429418,66042.81994098914,82135.09602544905,26970.301350729238,62962.138038778656,44660.79850141231,18301.339537366344,27277.5718738403,11885.676043661373,13216.375725637263,10582.51439563972,64901.84614732304,156258.13003224652,660.844066518498,12990.285244198032,97420.8661245841,8851.717127196265,75634.58403167571,11958.739536017587,12786.633887706736,73375.36824580278,62492.44649591576,10882.921749887011,17137.184245553166,71810.61593205028,10276.904233948544,9764.680579430049,5380.409917689463,188.25546146577392,17601.403705646924,6839.437364910725,5211.6268674216135,66502.40484233595,3540.2668035572933,692.2257861775472,7987.1502420711395,12924.782883076034,4622.811538069396,11143.082399117167,5728.210682904485,2375.3328579221698,3116.443928550443,9322.074226876319,18578.47247031599,12593.653497194002,5620.382693316608,2716.242918992796,7526.427757317819,14580.701455947048,4882.907322820776,1954.6380846568554,7191.682795527771,5693.791733076067,2667.27818935357,9327.016715620706,11547.054426434772,592.6511041121789,9651.502105763335,10556.207290997903,11249.00714295529,0.3692390025939166,30.432518685841007,49240.95036053713,3.3005869107832764,11909.030333382487,447542.4516617848,1397.8837576035396,17,55:35,0.97,134.4
110,AUI-10319,"10108 Mason Avenue, Los Angeles, CA",34.254166999999995,-118.57971200000001,91311,6037113322,66292.46838733858,99086.38330811767,19444.27237198424,21937.067211371992,40999.46688215141,16705.576842610026,33163.92512921662,24122.822866433286,9041.102262783335,2836.939018631787,5505.930475838448,10219.281537719424,14601.77409702696,24927.898249966158,70790.87617330058,121.1782901487368,4730.765308711237,50928.50150690644,2844.644202186826,28589.80233573931,3683.3024196306715,3809.253034837596,42547.94433667796,37858.76500317309,4689.179333504876,4032.8235583360965,33545.29177763963,5526.25027994192,7735.911222070535,4008.6112678745394,112.43695937981597,10123.243779201217,1866.1780673581254,4709.435978200341,34611.18294352471,1447.2578143080934,142.68358782223262,2577.8293045293713,4756.656760434005,1369.846501444892,5412.784873837967,2004.2510510466725,2141.441372006948,4515.617060890501,7070.599758036969,12498.523418975485,4439.399179985696,2966.1587594964158,1032.7098783992822,9180.9119051389,13826.92076036297,1659.8627677170814,477.55283357671055,2536.638898096746,2001.6202644990651,1560.269293358986,5559.654931557722,6281.178640458617,20.970298955251366,3101.9047779329894,2004.3290285990338,2716.6871066523654,-0.6091903850597572,33.298133563637364,95167.60368363681,2.904241662065111,5127.818822617066,618755.4357181703,964.5266286257743,10,4:23,0.06,30.298000000000002
111,AUI-10316,"3022 S Grand Ave, Los Angeles, CA",34.0226929,-118.274234,90007,6037224600,139848.0568849882,372245.00399321876,94100.03418772876,115923.63043256523,129971.11944095283,32250.219931971962,113093.93167525176,68854.12433849604,44239.80733675571,44921.61735656093,21758.01230434145,23072.59140878672,23341.710605562657,107674.03794639796,248940.8824410081,1325.031246226472,19187.716049325903,172511.5936434943,15349.960795528381,100410.95597668919,25728.303286980827,31339.64690781377,108202.90961482335,91508.1440340936,16694.76558072976,37206.86921008185,129575.17269265416,10272.429981305608,24675.51009583459,7796.199155164299,192.2817185356612,20924.639518259697,10742.61774493094,6139.152464680868,121684.18979110019,8590.25811584843,1138.1535362415589,14398.135269303117,24635.975208709173,6049.842726065582,19880.58603184274,9838.712377609487,3508.515336010145,6123.717555989185,21042.325214743385,25238.986135167463,23549.049824352813,14282.942097085843,2824.652330373825,13425.249822812448,21982.06153459984,6514.194490441574,3712.3187809298756,14307.38018653142,15244.918540920757,5070.533732151506,17968.018187521207,15429.817874503646,1113.4678179874413,17342.666230228762,21883.838076747983,18517.12836811786,0.703103674694443,32.057571112509414,37939.36953873693,3.1872577803477316,19210.73252830203,438324.61979770445,1799.0765699422036,11,19:02,24.73,115.661
112,AUI-10281,"3000 W Slauson Ave, Los Angeles, CA",33.988735299999995,-118.3256819,90043,6037234700,132806.81351432076,244910.93732007075,54270.63235622056,61036.77678710627,97030.36523826586,32573.162938478086,85531.58188451244,52059.9835432175,33471.598341294935,18707.663231080533,18297.01835262384,29587.837756556197,18939.062544251876,61633.675055245345,174054.90068297164,518.456457886703,11565.606456472227,111644.93058581257,11282.441242579604,74113.89077323035,12292.627146631901,18332.9521531524,90261.76625755953,79744.86097975972,10516.905277799815,19812.872812370013,74002.75583138155,16349.40471624037,13691.08305015825,7465.067977084602,136.61901094780447,23030.86071777723,8085.396369531494,14059.815547232358,90892.9318485843,5361.349964071844,440.967185352015,6819.503044346282,7531.054914037724,1927.2822426818927,12274.06382346138,9131.065730362316,2906.7423451420436,5466.112158692324,14342.344699482166,25281.56020499893,12346.36656905611,8035.322569426005,5142.545098773389,11879.502437407133,18166.87802531466,5560.061292603149,4084.1923666329653,7154.797851747547,9068.15266686728,3966.9797976678183,10620.246413611621,14553.604528890903,418.5775883376792,8890.665766262544,6068.661223723491,11212.610626745787,0.6904422769292509,34.05546449590133,52876.27883400499,2.770883876638523,12634.22846710596,466899.96876012126,899.2399685369445,8,11:21,15.24,40.543
113,AUI-10324,"11009 S Figueroa St, Los Angeles, CA",33.935441600000004,-118.28295690000002,90044,6037241202,111621.68650351984,238125.50623717534,67959.65643404465,61050.15062020196,86164.44553826022,22951.25364466849,67304.92027418784,49343.60234902294,17961.317925164905,21688.643372680668,17909.87742569672,20346.638130009633,7359.761345800821,69781.25578611469,157740.21406773984,803.1839564999849,13706.945022415293,97167.08109438911,9210.77034123174,71480.99724522504,10533.752185090543,15831.45765867267,80638.6257912787,70604.49163953874,10034.134151739969,26936.08400140274,71172.13812771029,12121.396939639857,9629.842185831076,4134.149758265598,109.55408294231387,17309.716109179128,7559.955558842844,8016.764567888682,71053.26343589416,3748.343161706311,593.3594358757917,6783.88912919553,11533.811802974535,3683.913152205707,10119.995302142966,9924.433918673192,1621.2096359471211,3268.1388139841424,10964.848267884749,18556.55096716991,9779.014777321037,6889.755618096953,3448.1602729174947,6188.291975290483,10079.569456311592,5220.366386056251,3860.631329591471,5921.656711095747,7300.894599231828,3087.122211387359,8919.867201300141,13621.520526112039,532.1345533180706,9568.499958680564,9327.639249699307,13538.886936314273,0.7765765154060515,31.14755354862414,44567.90466873944,3.2860605177597484,12306.54351012324,346894.4151880037,433.52201718761876,19,36:13,5.64,229.025
114,AUI-10323,"1033 W Pacific Coast Hwy, Los Angeles, CA",33.7906825,-118.2762558,90744-4522,6037294301,82773.33721435175,141870.25056752402,35527.33129621813,35066.04948281741,53513.59827695213,17763.271511536343,41219.12868909926,31506.308493814464,9712.82019528479,10961.949415508647,8915.843030950326,12254.945047999163,9086.391194641126,39272.0293235907,96896.65098889021,475.61187451003457,7144.733649427153,66268.76989080825,4971.512683560196,38780.81960489032,5685.564411617535,5387.768508192328,56580.43725067221,50012.52797433724,6567.909276334967,10498.730773861142,49998.27379781728,6350.106776291159,6273.247753445983,3463.168270790145,183.97329246368386,11088.973028444314,2766.4917829543647,6241.608185095035,42987.69098419151,1768.562295092258,374.22850085957805,4825.839254742104,7634.20769165512,2594.4998264231367,8661.240319818926,6119.408403815669,899.8046792832569,2459.268995337189,7426.692617077958,12589.7792376469,6947.643778155895,4010.2219014659227,1725.9346845265927,6623.557326963241,10522.325509388562,2393.1927824065324,1487.9383253792535,4154.270052292641,3927.2314785955377,1603.19473241516,7440.08461207703,8270.582700141178,160.0,6284.17350886162,4877.167841360387,8525.0510209271,0.10996785058410502,25.108776964035698,60516.87552888019,2.961082554863711,7335.706466033229,405262.23198248044,688.8943853996626,11,19:08,25.79,54.667
