,Station,Address,lat,lon,zipcode,Geo_FIPS,total_cars_6.7_km,total_population_6.7_km,pop_below_18_6.7_km,pop_between_18_34_6.7_km,pop_between_34_65_6.7_km,pop_over_65_6.7_km,occupied_households_6.7_km,family_households_6.7_km,nonfamily_households_6.7_km,householder_less_than_high_school_6.7_km,householder_high_school_degree_6.7_km,householder_some_college_6.7_km,householder_bachelors_degree_6.7_km,older_than_3_in_school_6.7_km,older_than_3_not_in_school_6.7_km,not_high_school_grad_6.7_km,high_school_grad_6.7_km,employed_6.7_km,unemployed_6.7_km,not_in_labor_force_6.7_km,30_49_percent_income_to_rent_6.7_km,over_50_percent_income_to_rent_6.7_km,commuters_by_car_truck_van_6.7_km,commuters_by_car_truck_van_alone_6.7_km,commuters_by_car_truck_van_carpool_6.7_km,children_living_with_single_parents_6.7_km,private_sector_6.7_km,public_sector_6.7_km,self_employed_6.7_km,private_non-profit_6.7_km,unpaid_family_workers_6.7_km,households_social_security_income_6.7_km,households_SsI_6.7_km,households_retirement_income_6.7_km,housing_units_6.7_km,vacant_units_6.7_km,agr_industry_6.7_km,construct_industry_6.7_km,manufact_industry_6.7_km,wholesale_industry_6.7_km,retail_industry_6.7_km,transport_industry_6.7_km,info_industry_6.7_km,finance_industry_6.7_km,prof_mgmt_industry_6.7_km,education_industry_6.7_km,arts_industry_6.7_km,public_admin_industry_6.7_km,other_service_industry_6.7_km,mgmt_occ_6.7_km,professional_occ_6.7_km,health_occ_6.7_km,protecc_occ_6.7_km,food_occ_6.7_km,cleaning_occ_6.7_km,pers_care_occ_6.7_km,sales_occ_6.7_km,office_occ_6.7_km,farming_occ_6.7_km,construct_occ_6.7_km,product_occ_6.7_km,transport_occ_6.7_km,concentrated_disadvantage_6.7_km,commute_time_6.7_km,median_household_income_6.7_km,average_household_size_6.7_km,population_density_6.7_km,median_house_value_6.7_km,ev_car_count_6.7_km,total_sessions,total_connection_time,total_amount,total_kwh
93,AUI-10298,"10416 Irene St, Los Angeles, CA",34.029833700000005,-118.4116094,90034,6037269904,375631.8229952955,572907.315015927,90021.04289475526,182829.76249280781,219471.09021441094,80585.41941395304,249151.03841867895,116022.13454111577,133128.90387756313,16565.97965418655,22331.25349273663,60121.92171447621,150131.88355727954,139578.74582500817,415785.56949778256,393.54811092683883,27225.313433417417,319151.78080988,19339.06048788948,154357.9894803446,38068.805996980416,42708.19950376924,239549.2712410323,220726.57750059938,18822.693740432846,19410.363415449407,201545.95149403386,33787.47602736752,58926.74064801313,24327.794106647783,563.8185338176945,51745.60222092324,9446.924813634625,24750.82895484999,271202.83409927215,22051.795680593226,529.1912847430956,8789.133274296972,14682.18992925062,7390.028788070976,25073.39500603122,9392.437927819155,30405.623428139228,24634.272050998694,64041.06078764202,70358.62978953621,41329.50585075681,16293.022479426403,6233.290213168624,74088.44230063108,110916.89744211773,5599.104943836272,3485.2884327892966,16797.29325647827,7890.883818840703,10516.861475771002,33825.43703496513,31875.95340358612,403.0605761052019,8472.019830104782,5434.656146143561,9845.882148510862,-0.249659912008028,26.04979966350899,94806.64754341399,2.2615396102973953,10628.79230742994,1060686.840646046,11541.315368801635,3,0:14,0.0,1.456
94,AUI-10302,"722 Alameda St, Los Angeles, CA",34.032807899999995,-118.23836299999999,90021,6037206031,338284.01958654664,850034.425020487,206977.0445815761,259163.58039689605,302930.0456970163,80963.75434499863,258263.8825649435,162963.90165010773,95299.98091483575,100863.8207738994,48480.58293002357,52074.92829963779,56844.55056138273,236416.58477448407,579452.8101637932,2622.7420438695676,42928.84385303883,393900.1504347279,34596.06208868546,237580.17377904293,58175.40676885871,65523.64130226792,263696.7703477697,224357.00619855712,39339.764149212555,75945.03153038115,295392.0710097046,27673.742018704557,51787.30992256797,18532.50917990054,514.5183038502603,51876.90647264778,23669.183052999906,14213.585305067552,276248.3029635756,17984.420398632043,2416.7713933808745,31299.310350778185,54007.180063797394,16650.367179890814,45057.35876035401,22319.822190126317,10863.23196715476,14235.496218457234,44589.4224354452,60890.30435201794,55514.57417500099,28335.042456686777,7721.268891637457,32181.67188529358,55949.86285588541,16217.963562204328,7611.1841163123745,33165.78062145971,29211.903531983975,10943.747024921151,41175.634260188264,38626.542098830614,2327.4798385589006,38002.2883976219,45933.57182078674,42552.520420681,0.4510563365859009,30.669800656683535,44110.72606353149,3.173390238157494,15674.660942571441,456358.69990305486,4646.826296699529,84,142:56,16.11,582.168
95,AUI-10287,"2900 S Sepulveda Blvd, Los Angeles, CA",34.028657700000004,-118.4290429,90064-1508,6037271702,365043.9858808932,548422.360172958,83185.59658803203,177208.2769437714,208756.08283479768,79272.40380635687,243730.74208089954,110084.892364464,133645.84971643556,13041.19282027697,19929.790460314605,54669.15478771855,156090.6040125894,131614.3866723476,400088.0263768439,320.87285981210294,25844.937023851526,309385.8477264323,18612.32785717082,146148.52865229052,36475.14397321307,40724.23337076273,228407.63986474028,210755.8635687295,17651.776296010823,17099.052576105474,193868.53219073053,31511.531993452227,59683.94161859906,23786.385667628238,535.4562560222697,49945.02582819469,8585.484659780679,23398.237441312358,266751.9900959785,23021.248015078978,498.8411303784091,7643.648282205634,14406.27985708824,7060.652460883689,23505.627936733734,8005.773689001499,30522.415831239163,25417.240702902644,66352.64477741561,67630.95571549705,38252.962424716374,14578.600081420474,5510.204836949821,76697.96929267717,111454.1921833111,4777.18131320583,2683.825070250524,15430.243779524772,6115.855533166437,9773.330260851224,32923.58961945811,29603.149993785628,309.56268317717524,7028.264690003221,4669.8872187300685,7918.796088291071,-0.3145427615714953,25.614781299870458,102691.72197564377,2.22911270594304,10403.875222808003,1157512.0246039608,12439.26513617779,95,403:47,0.0,1778.145
96,AUI-10321,"6510 Forest Lawn Drive, Los Angeles, CA",34.1463664,-118.33349309999998,91522,6037189701,282217.1179907819,431471.68274868804,62882.09099751593,129356.29070408904,180664.2476488892,58569.05339819384,193622.46669506142,88638.54611971669,104983.9205753447,17114.93674627645,26662.62684167277,54794.414685777985,95050.48842133422,84275.44576985034,335471.91571259586,394.5572897210368,12691.035200658498,245565.14494868164,19998.742646332103,109416.85370089379,35278.53402519772,42245.45403973201,185438.82833043253,171021.3524396479,14417.475890784679,14319.184850772072,163821.05810740136,18575.3566668282,46459.915334951096,16371.476052488402,337.33878701259914,34910.67366918422,14365.942095750583,14846.677178350943,211625.22540782808,18002.758712766656,600.2307562256439,8470.47719167213,12575.346085853971,5218.078991433302,21100.633405614695,8092.361962987639,33458.725677537586,16063.358400362707,35432.581526780996,41899.3445725841,40783.755235546356,16369.04478978728,5501.206352295207,45908.4748019631,79569.98738302074,6830.332857405268,2760.6630533049006,15869.610667999183,6589.3886842765205,9122.977354047376,23690.44724300559,27013.54213557647,296.2407479648508,10234.31594829349,6677.892166320304,11001.271905503832,-0.10568924357496898,25.440913154595712,76105.70882006342,2.001134971484428,7969.760948224024,777996.7331053972,7070.5446170670875,53,56:08,6.69,345.55800000000005
97,AUI-10322,"11320 Laurel Canyon Blvd, Los Angeles, CA",34.2760489,-118.4498162,91340,6037109500,238200.40065230752,432056.52909495594,108305.27054646818,111625.73195964964,163696.28307651897,48429.24351231911,112296.91406159035,88947.8951755612,23349.018886029153,32820.90022973838,26410.14150968554,29300.6097205016,23765.26260166484,122371.87755123118,293656.366641609,850.166606965549,24428.253548642573,203518.80883260132,14990.508992285964,118561.63229363917,13251.344224116745,16925.849378554176,171371.7002990522,147036.92924494063,24334.771054111578,25411.39984967989,142679.68834570696,21655.4962719078,25991.054860874832,12814.951065306781,377.6182888049147,29694.54000181696,8843.261616596497,14053.572295783655,116589.52566885448,4292.611607264117,1662.0291651550456,19969.675692316,23320.484408608343,4979.165767090774,23592.430420403944,10772.131329207728,5563.124341985164,11249.557401528431,23470.306899610823,40460.629480682226,18807.202683058866,13784.42887742248,5887.642365531467,19962.10115134378,31069.007898893167,9742.84834408679,3379.971677360733,11042.049964666016,15054.510081409608,5888.234401461794,20862.71039923558,25356.260667858744,1196.309171195348,24674.940302374696,17093.452152894406,18196.41261982065,-0.3113740080397794,31.610302152236446,73229.36290266714,3.578997115184519,7979.834230855896,452996.6914237269,1806.3874228927639,24,33:04,20.82,203.88099999999997
98,AUI-10317,"8309 Louise Ave, Los Angeles, CA",34.221544,-118.5102314,91325,6037115401,300119.7270407758,520418.70433797344,118019.8066178714,135167.2318276347,204335.2139422103,62896.45195025701,162755.10970647214,113805.49695948504,48949.6127469871,29180.835330597645,32098.705839373673,48722.88698645074,52752.68155005008,145070.2735429575,356414.2354895487,916.4475939562348,28075.608586938135,259142.39158618794,19818.283400577548,137419.5846890578,24743.011856655852,29771.530301295195,211559.31603988927,184353.79994267417,27205.516097215077,31073.080663273595,178620.93532081103,25122.329392011878,39197.529530360975,15867.617116726522,333.9802262775327,38662.70518758742,11234.486756659067,17810.43679334304,169900.61991240774,7145.51020593561,1124.559336536267,20703.04093478292,20828.786926659308,6572.37460920793,27800.60286217671,11039.974118603332,10612.247420310101,16723.842433674163,35266.53146217838,55102.61822719274,27919.823972960774,19753.465072768362,5694.524209136938,33232.41971557821,52308.1736217624,11503.463696463823,3433.0615408653084,15417.882931637208,18609.882158803197,9297.694685080278,27264.861222576536,30272.049157744194,822.0291165371552,24952.18545622233,14715.250143523695,17313.438139393595,-0.23326906212215992,29.626610640604518,68440.0127380178,2.91552940888623,9604.957463079425,503934.90824488597,4409.946987808782,18,65:08,6.39,217.796
99,AUI-10310,"7537 Balboa Blvd, Los Angeles, CA",34.207544,-118.50128799999999,91406-5441,6037131900,311275.95128016523,543447.1479984762,123843.15146870079,143056.34276110266,212693.95857675426,63853.69519191848,174051.37923940466,119170.50210309782,54880.87713630682,31502.798872944542,33519.77613884055,51166.384093695095,57862.42013392446,149809.58152316793,373331.54157514323,1026.1776904017067,28699.367900067857,272239.1464301055,21287.604399019117,140320.16812058978,27954.364689959242,34535.350835270765,220637.532359594,193257.02760159454,27380.50475799944,33690.747123544556,187291.72582826007,25341.401670210584,43090.83179347213,16104.715673254992,410.4714649077275,39315.64781310198,12055.952988418096,17647.156674115016,181713.11632723414,7661.737087829493,1064.2559271813886,21688.406211987647,20404.734134100603,6811.050687140944,28797.074578583524,11257.36012482844,11978.716285006634,17732.769469741936,38113.26941664579,57041.958230015895,30405.002419551703,21110.18671045377,5834.362234867247,34853.98965932348,55809.41138283261,12082.596061913397,3660.2145040271876,16255.955346125596,19650.399348879357,10065.81482237897,28340.756690917115,31385.201068551243,832.411511844054,25813.360579530723,15149.177998177303,18339.8574556045,-0.18690422819079558,29.730046742563253,68405.51846666684,2.846134094823856,10030.519140504515,544904.1445502915,5061.424418521893,2,0:03,0.0,0.215
100,AUI-10313,"18099 Rinaldi street, Los Angeles, CA",34.278644799999995,-118.52741940000001,91344-1701,6037108103,150263.37665199285,226068.80778710512,45850.94082779916,53944.93458071061,90300.01350170838,35972.918876886964,71141.1632101106,52213.10266525208,18928.060544858505,6281.764876377581,11877.349826484757,22048.622367994325,30933.426139253927,64235.87552430344,154978.7459084772,222.82267864078034,13004.150427384366,112064.08750224957,6780.440256715181,67839.32394937538,6692.983362445994,7565.171444967127,94663.05912803435,84241.79502555548,10421.264102478879,8393.412013318817,71553.8685579588,14726.233333478536,16833.45245724727,8741.973506927576,208.5596466373915,20930.782673423142,4404.7822602013275,11403.423516864068,74604.08689562805,3462.9236855174786,373.77535191967104,5702.014022711239,9613.059593356633,3077.7071356782108,11489.212240077914,5074.855719083289,4803.204073232079,10058.980964439717,14499.73847169293,27890.54999134074,9433.824441228966,6569.967770240894,3477.1977272472805,20245.844407796827,28725.58918607077,4117.5801850141825,1393.3601580288073,4847.299530621856,3447.265866991814,3641.960857229972,12662.215054589935,14243.193024655973,181.73389511154807,7436.403301580135,5027.725018331581,6093.917016226166,-0.6489836734651268,32.62693268204476,97120.76379992974,3.0354883259229983,4162.733021403498,614651.1961100352,3200.970940671329,23,39:59,17.5,192.641
101,AUI-10312,"21900 Plummer St, Los Angeles, CA",34.242412200000004,-118.60422109999999,91311,6037113237,169255.9752604179,269399.8582673727,55607.71170079451,66653.35121533909,109133.08846496415,38005.70688627494,88036.27439785012,62353.91090822348,25682.36348962665,11099.897819319893,15231.42553763053,26872.081289193928,34832.86975170577,70033.37631924107,190119.06077374,453.84567216564903,13029.213066314827,138683.06887973775,8974.292377197837,73222.853145871,11126.277429701933,12169.119215589797,113775.35453541245,99403.92492580734,14371.429609605106,12961.618981777456,96083.32649111527,12740.72882356773,20307.344270851012,9271.136297807127,280.5329963966203,23468.311912881014,5188.489769086091,11165.402166130589,91824.36724543027,3788.092847580144,518.6108809588878,9440.91948855494,12055.118327083168,3315.0075273919883,15023.721155524501,4963.936996444383,5314.692623525261,11934.375890676132,19873.349700176834,30080.119931677647,14686.887058680742,9012.366080270534,2463.9632187727234,22305.147923319855,33033.69240450839,4649.4997763706915,1369.5055608368434,8595.195917012159,7447.410910508407,4791.359129021079,15194.60218799999,17004.308697615885,281.8013819819761,10751.265024747394,5718.0149530135905,7541.265012801485,-0.45517780541033265,28.035240099196724,79811.73038903504,2.526751822146528,4973.495700138951,519521.7551859096,2623.916753251595,40,152:41,9.45,610.003
102,AUI-10307,"10567 Mason Ave, Los Angeles, CA",34.261771,-118.5798527,91311,6037113101,151694.54397438734,241768.6047504481,49489.683048359875,60604.95405836093,96777.79949856439,34896.16814516292,77068.18630166106,55342.4887069568,21725.697594704267,9006.400497144466,12919.396570005742,24174.270385201602,30968.118849309263,67353.03474634181,166338.45553168945,331.7554726444431,13538.768294070604,122732.51257469016,7790.58512638868,68381.74522096137,9572.395770985422,10470.246570450883,100830.19220736052,88126.24561902284,12703.946588337678,10807.932326953749,82331.17414715144,13160.832339099205,18134.560727684853,8876.23204789374,229.71331286093843,20954.00912126841,4427.700940511689,10369.785581090962,80661.84214036638,3593.6558387053083,487.04002733000266,7611.842445729962,10694.053509143583,3031.808741647536,13343.084539863943,5073.712665476987,4644.846970966687,9730.367027944389,16515.3246827716,28549.801132309036,12465.966481865093,7925.311288756342,2659.35306088501,19987.10690605185,29221.225573346957,4404.691604070898,1250.314757145049,7269.925682089109,6089.4522012509415,4277.978255447316,13994.256544261347,14853.378355305518,221.75070657702437,8903.625516578117,5274.98235445015,6983.824118115879,-0.49797939437116606,30.31846101186039,86903.54404596292,2.700259024509091,4457.691900424037,577172.7209717217,2900.5422561871424,12,9:38,2.36,55.592
103,AUI-10387,"5350 San Vicente Blvd, Los Angeles, CA",34.0525027,-118.3512399,90019,6037217100,459183.05809289735,816930.2170730189,142078.15405160384,248214.4752381077,324753.8096555514,101883.77812775606,341171.3531505974,162635.8119515235,178535.54119907398,50185.99815191899,49439.8350524039,84578.66790605828,156966.8520402163,179705.01413282607,611218.9627739363,1165.8607581521817,28344.45084444822,449832.72813899047,32250.036842698406,207604.0037202643,67652.2816309212,77434.82261727014,322764.105586982,294107.4035109898,28656.7020759921,43935.86490492057,304155.41291561053,33749.91400130423,82832.67105643963,28411.18285661992,683.5473090161568,64858.926412092085,20508.06650919674,24977.54190391067,376293.14811582584,35121.794965228335,1252.0640496265487,21620.239598682703,24949.691268743427,10957.8256767378,42530.38402833284,17948.055156992657,34953.6590256133,27865.523969670572,69123.85563114117,80226.50108770779,73690.62292571564,35573.66062703428,9140.64509299174,74319.29540098095,115862.79548345991,14809.58329688519,6719.653804863034,35871.59030578637,25244.9646470156,16415.995279654002,48826.65167733649,46026.724967013186,1087.2640134358467,23965.641515748735,15766.060546403343,24916.507200407807,0.02585635869799666,29.689601810705085,77105.91293994186,2.420977785367565,15027.402997322315,966547.9085342499,8878.045018001792,8,53:15,4.1,103.37700000000001
104,AUI-10294,"1143 S Beverly Dr, Los Angeles, CA",34.0565394,-118.39647820000002,90035,6037269100,363669.76639927295,552768.1624799982,81549.40568712549,183241.25403655082,212042.87131576153,75934.63144056036,248274.80894569302,106482.78806351256,141792.02088218046,15320.325811729319,22858.388799060245,60141.44797815978,149954.64635674367,130244.81639471429,407162.749974606,214.7097899380596,24877.848445221687,314385.5265540214,19037.834130487972,146735.65113616607,39555.18085419218,46153.68841393887,234834.7383600612,218096.38479956298,16738.353560498224,17115.191631273206,198684.9963751207,30864.57488522897,61101.75385952713,23263.579186989948,470.6222471545851,49379.3841603976,9952.190835057563,21399.782266792907,273171.755883582,24896.946937888984,493.34382391219435,8353.877385625923,13584.052911444285,7613.725751012548,25031.94880000541,9511.681564647868,32155.94441958236,24127.589020033352,60175.340073074316,65487.65130438685,44637.41808224394,17194.622282997654,6018.331135054681,71529.54775968127,109315.0665230325,5920.802398768023,3341.9849127259067,16927.883072478504,7351.652259026738,10917.622370945708,33649.86008701849,31724.55885968978,340.80778290886417,7986.814884805888,5169.504439356035,10209.421203583675,-0.34444878823174363,26.40894037333303,105283.65325144559,2.2825579047377835,10177.729988416653,1217274.7802212478,10714.081258803893,33,117:46,2.83,653.716
105,AUI-10292,"664 S Central Ave, Los Angeles, CA",34.0372306,-118.24055729999999,90021,6037206300,344282.3015990633,855762.2126239955,203471.3994482259,262612.2091114799,306944.98601407965,82733.61805020995,266082.33249042975,164157.43433411256,101924.89815631724,98725.32435006472,49133.50293514604,54322.571925429795,63900.93327978921,234562.20039383226,587500.86492905,2572.8294542635554,42243.50435131595,402398.71040078613,34398.860893064586,238065.03635616033,59925.15623319205,67204.84374437362,267965.0481694655,229163.05776426313,38801.99040520236,74463.85317681622,298723.47864110954,28305.129453045898,55060.32385319459,19791.316720593255,518.4617328429026,52623.23514067281,23706.823638364804,14679.746974412024,285730.0183041637,19647.685813733937,2331.8174755823075,31199.14130646892,52277.293136780885,16110.459023153393,45747.107397758475,21668.852298040707,12511.596767196177,15307.518082322966,46397.64116375429,62900.49884792708,58460.03567995147,29602.665350027044,7884.0838718224495,35234.21166463531,60498.817954718164,16716.067912445265,7524.872246515939,34707.05580611117,29726.651561177452,11419.64946826448,42096.442304712116,39286.36648848908,2250.8360926324463,37649.850719645445,44017.251870081906,41270.63631135738,0.4318132922785404,30.688458016021496,45024.60248357407,3.117540150873748,15785.186708138068,470883.3925092677,4932.081219885725,12,8:07,0.0,32.999
106,AUI-10295,"5931 W 18th St, Los Angeles, CA",34.0438008,-118.37153290000002,90035,6037216700,414391.77041951445,654075.5493308088,109564.02566266198,189225.83922489948,263729.941172854,91555.74327039332,284678.3790618719,134044.06633215144,150634.31272972043,27448.389131582506,34066.419658638915,72314.36593687786,150849.2043347726,140007.0532218656,494215.3382845088,499.9879770236785,21263.660022575958,363372.67250475776,23522.451342730597,169345.25740445967,47850.21108184898,56067.205859923844,275846.4184884805,254083.68725914726,21762.73122933324,28272.92081147094,236251.08381001547,32973.5702711771,68233.92766090017,25355.785996565657,558.3047660993154,59422.93214171425,14461.97864150233,25982.935585087296,312421.6228495488,27743.24378767692,770.3433558531783,12921.707237959024,17309.582607760873,8948.039312381803,31839.708122731696,13644.078464909091,32283.67297416793,25157.778231229095,62972.26369848238,72691.38872368148,52159.15816039815,24322.72656192864,8352.22505327439,72004.37203894922,111589.12011361822,9759.042920862023,4883.760541019284,22205.030463278392,14047.33240595194,13258.605991387289,39321.481460831696,37130.36169501991,702.4051557404773,13510.905401668993,8754.14047098827,16206.113845441996,-0.1208957656574648,28.491840709890166,87160.02216887442,2.3824210354757414,12041.104381673576,1030635.1671439448,9536.43286729302,57,228:20,20.42,1186.088
107,AUI-10296,"6299 W 87th St, Los Angeles, CA",33.9585605,-118.3947537,90045,6037278001,253513.3744492452,397721.73402961175,80461.17887105646,105516.02482524744,161306.59168020688,50437.9386531009,151884.99018556057,87578.27647173419,64306.71371382638,19405.915069275346,19467.729684942064,44903.5286241777,68107.81680716545,98417.94832865454,284140.4123568486,608.5223812077406,17343.79024326578,209623.85001368565,15903.94124336621,99633.54074131705,23043.346738293112,24152.335331167404,168790.04496590732,151138.78810156177,17651.2568643456,23706.31477741685,140132.55962748712,24124.722679968974,30095.70654967659,14932.014516745883,338.84663980708876,33465.9850886618,7164.23952934019,19666.466556316373,161937.28214954076,10052.291963980195,493.6340914248015,8324.402240388623,14780.228735112865,4406.741246464941,18501.396875537877,13730.049780673904,13399.811690414619,13364.806310833737,35568.367268688424,43184.21726704597,26774.140471060884,11141.182703746541,5954.871332292449,40972.72291905261,52617.23658323486,4928.824316766166,4006.2414899687883,13073.981229808203,9179.40954087594,7631.228706960603,21217.718886581366,25435.583884533888,290.6873565297222,9975.119164616499,7027.0812575118325,13268.014677245137,-0.15240901343066454,29.125652397733525,89126.85945643905,2.5858903505717716,7948.100882003876,810327.7373812564,5549.203714193183,58,89:10,16.14,206.503
108,AUI-10290,"1398 S Orange Grove Ave, Los Angeles, CA",34.05147410000001,-118.3655228,90019,6037216900,425676.0826252111,698387.8316794502,117718.83254938154,205962.22926107148,281671.85643748706,93034.91343151015,302943.45825721923,141016.7534801914,161926.7047770278,33572.351525649945,39150.29119376144,75913.19039085455,154307.6251469533,148492.89193680964,528615.2581885742,731.1594172105367,22824.00788813862,390111.4026319018,25782.611512201896,177163.4333794501,55047.92717397153,63162.985044478104,290079.11917762726,267120.2159072729,22958.903270354356,31794.892629556445,257842.65997473843,31979.030836231876,73998.02543656155,25678.235933213095,613.4504511568509,60403.331304973006,16151.065344547498,24874.826596286723,334502.3660541533,31558.9077969341,915.9310594446438,15552.315392378961,18659.239726727355,9650.744175299391,34715.80748515509,14766.745864887418,33798.45990556489,26348.280541305423,64845.33036045055,73614.86002025165,60876.10999223143,27998.114620900116,8369.463487304907,73418.00738931759,112967.4340422154,11400.615516002514,5286.9625701612695,27174.58823518351,17240.222056373466,14476.548388555324,42025.65074221929,39566.0489283459,763.6188614922066,16504.700032943816,10408.282832627017,18878.723036464475,-0.11323088684514089,28.77439439258048,86778.77060306388,2.3858981163488044,12851.263721131783,1054014.9195982842,9479.997174908633,45,103:59,5.02,543.6709999999999
109,AUI-10318,"2442 Marengo St, Los Angeles, CA",34.0539241,-118.20177,90033,6037203200,274200.3535931,592298.7649004932,130453.14539452223,174129.48651853926,217630.1273686848,70086.0056187468,186122.62341950767,117871.19184146752,68251.43157804017,62846.43889347909,31773.319116743496,40551.47244678746,50951.39296249762,155951.0649033539,414768.17509471904,1543.0288577076603,28687.742740827875,277423.5981980136,23367.241839856048,176336.92405327686,35064.90845929008,37267.438697726655,200862.66003365454,172689.3813896228,28173.278644031736,41169.89654028978,197409.60887917338,27827.00855733108,34768.50156708527,16957.655588232934,460.8236061909314,45583.08075659063,17050.0072523184,14506.553539102746,198909.33468370832,12786.711264200649,1444.8746794670328,19720.605353537714,34258.96918977762,11586.48949682779,31724.58025195283,15039.959879596765,9779.985406491369,11483.186543706743,31826.401806051275,50650.88363726633,36015.68514796258,16007.643263401631,7884.333541973923,29218.798783488208,52093.42643917835,11403.70157593058,4971.350476159611,20208.46991031756,14076.222755036379,7320.235496788093,28152.31470012231,31425.69749292809,1303.118466750383,24197.005114152125,26373.97716082021,26679.2798263417,0.18292110185961585,30.485828570196773,55224.91065470211,3.056973328302413,10939.520244643723,507441.37286476546,5092.718801405077,17,55:35,0.97,134.4
110,AUI-10319,"10108 Mason Avenue, Los Angeles, CA",34.254166999999995,-118.57971200000001,91311,6037113322,175645.99526629632,283560.3576217981,58617.988272158946,71264.38136529218,113782.72081242992,39895.2671719171,89611.29404730686,64338.809060402156,25272.484986904707,11590.27161381213,15497.039810478866,28125.088605164176,34398.89401785168,78515.724930299,195656.70617261576,458.41370491305736,15619.215305899765,144190.14019358007,9233.082399882947,79280.91653314674,11143.348389449518,12663.378236673894,118436.0782335099,103130.88276476329,15305.195468746631,13435.643550260409,98029.7147062287,14832.010101143816,20966.670375884645,10093.551925250778,268.1930850720909,24172.899537012225,5291.2387033777595,11699.665753113273,93660.82632984668,4049.5322825398,566.6616591889534,9499.758163761639,12220.669753732413,3510.5682885858823,15801.245486333188,5865.965257342869,5376.718348573948,11219.272130429335,19496.224614435716,33080.80489068208,14995.698378823152,9555.340403700346,3001.2128179905203,22535.96901948292,33108.25704089658,5445.2517165423,1526.1606044865289,8779.13909347638,7881.157460593382,5075.152534101807,16133.92235717983,17704.77172296869,293.35145522660736,11012.06733498954,6362.097398404724,8332.84245523075,-0.47714841625209875,30.49860257058394,85122.64749886919,2.7541075868207634,5231.172465922594,567469.4909029715,2988.909951095146,10,4:23,0.06,30.298000000000002
111,AUI-10316,"3022 S Grand Ave, Los Angeles, CA",34.0226929,-118.274234,90007,6037224600,401126.10734970926,958379.9575990562,224956.41898141004,288020.9881931079,351720.47610265703,93682.07432188126,308662.695422839,185874.76979856144,122787.9256242776,102349.37572592085,61134.498564608606,70400.33956225874,74778.48157005085,255800.11584542444,664546.2053330701,2764.533790432699,46025.147773008845,451550.4096709868,37079.101030611986,269155.82646209013,67880.06902542073,80978.73762487818,305113.5132631344,263953.4909112445,41160.02235188994,84741.63193739107,329988.7732112524,33421.3859198264,65637.20785547103,21943.814138642745,559.2285457942221,60886.67278911067,27993.57503016685,19992.7654194199,331967.56439555617,23304.86897271716,2488.671165844957,34179.25730122779,51993.536643443964,15272.80504719081,51444.37165418593,25792.406797251744,13031.38184507376,18677.04138306529,54493.017586999544,72536.60915909614,65320.76409430475,36719.01951188201,9601.527481420108,40920.81454379253,66850.92504643764,19159.986250007194,9515.00801857088,39065.5717463372,37249.10925096391,14071.325487740718,47752.954822420295,44393.46084120842,2308.9897200659825,41714.67261326547,43764.24294214625,44783.34838803031,0.5315446605871879,31.9778311344543,42944.82292931924,3.029043778132393,17653.563963822504,485404.8371285644,4836.3335638163735,11,19:02,24.73,115.661
112,AUI-10281,"3000 W Slauson Ave, Los Angeles, CA",33.988735299999995,-118.3256819,90043,6037234700,370481.733305878,752803.6936930104,187076.9272038196,202110.12866474912,283107.193486621,80509.44433782068,238018.5459156165,155957.85438346548,82060.69153215102,67594.91125149265,49547.10941635815,71596.32653375836,49280.198714007376,209307.5912176101,512253.8210279717,1793.4417985308125,38514.50349496257,338743.0855061562,31431.084979584914,216116.5982170626,40416.412618562696,56329.55500925725,264715.89512067515,231377.44836249165,33338.44675818349,70942.75432293143,238680.58320831374,38342.3229761411,42159.389985931746,19161.775699227088,399.01363654252185,56589.33065325401,21656.292306394353,29003.43397939304,252811.82759905333,14793.281683436795,1731.5267528588588,23020.840452398887,29988.137101114844,8806.338024388633,36433.3760694526,26232.220669721115,9231.732027116508,14343.17096885337,42852.308297025236,67205.1927417828,41816.03383622167,26423.57283460343,10658.63573061824,31978.449946071818,50251.677880839765,14641.505925576763,10222.858264202998,24798.535086097312,28730.322088386536,11897.882484023858,32387.337858780214,41159.930222270785,1519.2522162995672,29447.91077077027,25266.63946736873,36440.78329546757,0.5722549881701275,32.39098164813587,53194.004520958304,2.976013531372068,13852.371690292197,475090.8059510393,2853.1112266843006,8,11:21,15.24,40.543
